case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c001880-l284-2.x.x.x,610,284,2.x.x.x,528,528,351,528,1
c009349-l459-unconditional,610,459,unconditional,240,240,133,240,1
c010828-l474-1.x.x.x,610,474,1.x.x.x,224,224,136,224,1
c008781-l452-1.x.x.x,610,452,1.x.x.x,240,240,160,240,1
c007982-l442-1.x.x.x,610,442,1.x.x.x,256,256,171,256,1
c006021-l411-unconditional,610,411,unconditional,288,288,168,288,1
c004089-l364-unconditional,610,364,unconditional,48,48,27,48,1
c007475-l435-unconditional,610,435,unconditional,256,256,140,256,1
c012666-l490-3.x.x.x,610,490,3.x.x.x,208,208,89,208,1
c001829-l282-unconditional,610,282,unconditional,592,592,385,592,1
c012379-l488-1.x.x.x,610,488,1.x.x.x,208,208,133,208,1
c002506-l312-1.x.x.x,610,312,1.x.x.x,496,496,373,496,1
c000528-l174-unconditional,610,174,unconditional,1248,1248,952,1248,1
c013563-l498-1.x.x.x,610,498,1.x.x.x,192,192,117,192,1
c009752-l463-1.x.x.x,610,463,1.x.x.x,224,224,137,224,1
c009733-l463-1.x.x.x,610,463,1.x.x.x,224,224,135,224,1
c001473-l262-unconditional,610,262,unconditional,672,672,475,672,1
c009727-l463-1.x.x.x,611,463,1.x.x.x,224,224,123,224,1
c006968-l427-2.x.x.x,611,427,2.x.x.x,272,272,102,272,1
c005788-l406-1.x.x.x,611,406,1.x.x.x,304,304,203,304,1
c009746-l463-1.x.x.x,611,463,1.x.x.x,224,224,148,224,1
c001178-l242-1.x.x.x,611,242,1.x.x.x,96,96,81,96,1
c001890-l285-unconditional,611,285,unconditional,592,592,412,592,1
c013557-l498-1.x.x.x,611,498,1.x.x.x,192,192,120,192,1
c007486-l435-1.x.x.x,611,435,1.x.x.x,256,256,169,256,1
c009350-l459-unconditional,611,459,unconditional,240,240,139,240,1
c003696-l353-unconditional,611,353,unconditional,384,384,250,384,1
c005356-l396-2.x.x.x,611,396,2.x.x.x,320,320,149,320,1
c004807-l383-unconditional,611,383,unconditional,304,304,198,304,1
c007757-l439-unconditional,611,439,unconditional,256,256,150,256,1
c010074-l466-3.x.x.x,611,466,3.x.x.x,224,224,101,224,1
c005614-l402-1.x.x.x,611,402,1.x.x.x,304,304,201,304,1
c002630-l317-unconditional,611,317,unconditional,480,480,346,480,1
c000438-l162-unconditional,611,162,unconditional,1376,1376,1084,1376,1
c004382-l372-unconditional,611,372,unconditional,352,352,222,352,1
c012057-l485-3.x.x.x,612,485,3.x.x.x,208,208,84,208,1
c004762-l382-unconditional,612,382,unconditional,336,336,210,336,1
c013847-l500-1.x.x.x,612,500,1.x.x.x,192,192,111,192,1
c012354-l488-1.x.x.x,612,488,1.x.x.x,208,208,115,208,1
c007996-l442-1.x.x.x,612,442,1.x.x.x,256,256,162,256,1
c007332-l433-unconditional,612,433,unconditional,256,256,160,256,1
c004521-l375-3.x.x.x,612,375,3.x.x.x,352,352,157,352,1
c003551-l348-2.x.x.x,612,348,2.x.x.x,400,400,226,400,1
c006228-l414-3.x.x.x,612,414,3.x.x.x,128,128,64,128,1
c012834-l492-1.x.x.x,612,492,1.x.x.x,208,208,123,208,1
c001801-l280-3.x.x.x,612,280,3.x.x.x,608,608,376,608,1
c007752-l439-unconditional,612,439,unconditional,256,256,144,256,1
c008585-l450-unconditional,612,450,unconditional,240,240,131,240,1
c004479-l374-3.x.x.x,612,374,3.x.x.x,352,352,179,352,1
c011523-l481-unconditional,612,481,unconditional,208,208,114,208,1
c004410-l372-3.x.x.x,612,372,3.x.x.x,208,208,97,208,1
c010296-l469-unconditional,612,469,unconditional,224,224,137,224,1
c009342-l459-unconditional,612,459,unconditional,240,240,131,240,1
c003759-l354-3.x.x.x,613,354,3.x.x.x,336,336,185,336,1
c007493-l435-1.x.x.x,613,435,1.x.x.x,256,256,159,256,1
c007650-l437-2.x.x.x,613,437,2.x.x.x,256,256,98,256,1
c010932-l475-2.x.x.x,613,475,2.x.x.x,224,224,76,224,1
c009343-l459-unconditional,613,459,unconditional,240,240,148,240,1
c000620-l185-2.x.x.x,613,185,2.x.x.x,1184,1184,471,1184,1
c012384-l488-2.x.x.x,613,488,2.x.x.x,208,208,67,208,1
c007886-l440-3.x.x.x,613,440,3.x.x.x,256,256,110,256,1
c004096-l364-1.x.x.x,613,364,1.x.x.x,368,368,271,368,1
c011658-l482-1.x.x.x,613,482,1.x.x.x,64,0,0,0,0
c001803-l280-3.x.x.x,614,280,3.x.x.x,608,608,362,608,1
c004396-l372-1.x.x.x,614,372,1.x.x.x,320,320,229,320,1
c007754-l439-unconditional,614,439,unconditional,256,256,150,256,1
c009344-l459-unconditional,614,459,unconditional,240,240,125,240,1
c002965-l329-1.x.x.x,614,329,1.x.x.x,448,448,338,448,1
c009742-l463-1.x.x.x,614,463,1.x.x.x,224,224,143,224,1
c010070-l466-3.x.x.x,614,466,3.x.x.x,224,224,95,224,1
c006988-l427-3.x.x.x,614,427,3.x.x.x,272,272,138,272,1
c010933-l475-2.x.x.x,614,475,2.x.x.x,224,224,69,224,1
c005611-l402-1.x.x.x,614,402,1.x.x.x,304,304,205,304,1
c009723-l463-1.x.x.x,614,463,1.x.x.x,224,224,137,224,1
c003841-l357-1.x.x.x,614,357,1.x.x.x,384,384,265,384,1
c006270-l415-3.x.x.x,614,415,3.x.x.x,288,288,116,288,1
c007482-l435-1.x.x.x,614,435,1.x.x.x,256,256,171,256,1
c013553-l498-1.x.x.x,614,498,1.x.x.x,192,192,118,192,1
c003785-l355-2.x.x.x,614,355,2.x.x.x,48,48,24,48,1
c003693-l353-unconditional,614,353,unconditional,384,384,247,384,1
c004379-l372-unconditional,614,372,unconditional,352,352,224,352,1
c002966-l329-1.x.x.x,615,329,1.x.x.x,448,448,335,448,1
c010071-l466-3.x.x.x,615,466,3.x.x.x,224,224,111,224,1
c013554-l498-1.x.x.x,615,498,1.x.x.x,192,192,119,192,1
c001804-l280-3.x.x.x,615,280,3.x.x.x,608,608,363,608,1
c000925-l220-3.x.x.x,615,220,3.x.x.x,112,112,66,112,1
c003842-l357-1.x.x.x,615,357,1.x.x.x,384,384,262,384,1
c003694-l353-unconditional,615,353,unconditional,384,384,248,384,1
c010934-l475-2.x.x.x,615,475,2.x.x.x,224,224,70,224,1
c007483-l435-1.x.x.x,615,435,1.x.x.x,256,256,165,256,1
c009345-l459-unconditional,615,459,unconditional,240,240,146,240,1
c009724-l463-1.x.x.x,615,463,1.x.x.x,224,224,139,224,1
c004380-l372-unconditional,615,372,unconditional,352,352,233,352,1
c006989-l427-3.x.x.x,615,427,3.x.x.x,272,272,124,272,1
c005612-l402-1.x.x.x,615,402,1.x.x.x,304,304,215,304,1
c009743-l463-1.x.x.x,615,463,1.x.x.x,224,224,136,224,1
c006271-l415-3.x.x.x,615,415,3.x.x.x,288,288,136,288,1
c007755-l439-unconditional,615,439,unconditional,256,256,153,256,1
c008436-l448-unconditional,615,448,unconditional,224,224,121,224,1
c005062-l389-2.x.x.x,616,389,2.x.x.x,320,320,154,320,1
c005089-l390-unconditional,616,390,unconditional,256,256,149,256,1
c009339-l459-unconditional,616,459,unconditional,240,240,155,240,1
c008037-l443-unconditional,616,443,unconditional,256,256,144,256,1
c004781-l382-2.x.x.x,616,382,2.x.x.x,336,336,155,336,1
c001962-l288-3.x.x.x,616,288,3.x.x.x,576,576,343,576,1
c010638-l472-2.x.x.x,616,472,2.x.x.x,224,224,74,224,1
c008378-l447-1.x.x.x,616,447,1.x.x.x,240,240,146,240,1
c004068-l363-2.x.x.x,616,363,2.x.x.x,96,96,42,96,1
c002372-l306-3.x.x.x,616,306,3.x.x.x,512,512,279,512,1
c001277-l249-1.x.x.x,616,249,1.x.x.x,736,736,530,736,1
c001308-l251-1.x.x.x,616,251,1.x.x.x,720,720,553,720,1
c003542-l348-1.x.x.x,616,348,1.x.x.x,400,400,296,400,1
c003228-l338-1.x.x.x,616,338,1.x.x.x,416,416,305,416,1
c006635-l422-unconditional,616,422,unconditional,272,272,156,272,1
c005632-l402-3.x.x.x,616,402,3.x.x.x,304,304,148,304,1
c011173-l477-3.x.x.x,616,477,3.x.x.x,208,208,98,208,1
c008280-l446-1.x.x.x,616,446,1.x.x.x,240,240,148,240,1
c009340-l459-unconditional,617,459,unconditional,240,240,142,240,1
c004063-l363-1.x.x.x,617,363,1.x.x.x,96,96,68,96,1
c003543-l348-1.x.x.x,617,348,1.x.x.x,400,400,282,400,1
c005633-l402-3.x.x.x,617,402,3.x.x.x,304,304,144,304,1
c008038-l443-unconditional,617,443,unconditional,256,256,158,256,1
c010639-l472-2.x.x.x,617,472,2.x.x.x,224,224,72,224,1
c005063-l389-2.x.x.x,617,389,2.x.x.x,320,320,146,320,1
c008281-l446-1.x.x.x,617,446,1.x.x.x,240,240,157,240,1
c003229-l338-1.x.x.x,617,338,1.x.x.x,416,416,286,416,1
c001963-l288-3.x.x.x,617,288,3.x.x.x,576,576,344,576,1
c011174-l477-3.x.x.x,617,477,3.x.x.x,208,208,91,208,1
c006636-l422-unconditional,617,422,unconditional,272,272,158,272,1
c001309-l251-1.x.x.x,617,251,1.x.x.x,720,720,556,720,1
c002373-l306-3.x.x.x,617,306,3.x.x.x,512,512,298,512,1
c000252-l123-unconditional,617,123,unconditional,1472,1472,1160,1472,1
c004782-l382-2.x.x.x,617,382,2.x.x.x,336,336,164,336,1
c008379-l447-1.x.x.x,617,447,1.x.x.x,240,240,148,240,1
c001278-l249-1.x.x.x,617,249,1.x.x.x,736,736,508,736,1
c000777-l205-unconditional,618,205,unconditional,864,864,640,864,1
c000531-l174-1.x.x.x,618,174,1.x.x.x,256,256,208,256,1
c008592-l450-unconditional,618,450,unconditional,240,240,136,240,1
c009687-l462-3.x.x.x,618,462,3.x.x.x,224,224,102,224,1
c008766-l452-1.x.x.x,618,452,1.x.x.x,240,240,151,240,1
c008039-l443-unconditional,618,443,unconditional,256,256,140,256,1
c001279-l249-1.x.x.x,618,249,1.x.x.x,736,736,563,736,1
c005199-l392-3.x.x.x,618,392,3.x.x.x,320,320,167,320,1
c003583-l349-2.x.x.x,618,349,2.x.x.x,400,400,236,400,1
c009341-l459-unconditional,618,459,unconditional,240,240,119,240,1
c001651-l272-1.x.x.x,618,272,1.x.x.x,624,624,452,624,1
c008402-l447-3.x.x.x,618,447,3.x.x.x,240,240,107,240,1
c012361-l488-1.x.x.x,618,488,1.x.x.x,208,208,126,208,1
c012065-l485-3.x.x.x,618,485,3.x.x.x,208,208,101,208,1
c013678-l499-1.x.x.x,618,499,1.x.x.x,192,192,115,192,1
c001297-l250-2.x.x.x,618,250,2.x.x.x,720,720,182,720,1
c000586-l181-1.x.x.x,618,181,1.x.x.x,1216,1216,969,1216,1
c010634-l472-2.x.x.x,618,472,2.x.x.x,224,224,68,224,1
c010326-l469-1.x.x.x,619,469,1.x.x.x,224,224,144,224,1
c010238-l468-2.x.x.x,619,468,2.x.x.x,224,224,69,224,1
c006908-l426-2.x.x.x,619,426,2.x.x.x,272,272,121,272,1
c001414-l258-1.x.x.x,619,258,1.x.x.x,688,688,529,688,1
c013665-l499-unconditional,619,499,unconditional,192,192,105,192,1
c005442-l398-2.x.x.x,619,398,2.x.x.x,320,320,149,320,1
c012153-l486-2.x.x.x,619,486,2.x.x.x,208,208,66,208,1
c008389-l447-2.x.x.x,619,447,2.x.x.x,240,240,103,240,1
c001553-l266-3.x.x.x,619,266,3.x.x.x,656,656,416,656,1
c002786-l322-3.x.x.x,619,322,3.x.x.x,464,464,245,464,1
c009861-l464-2.x.x.x,619,464,2.x.x.x,176,176,54,176,1
c008290-l446-1.x.x.x,619,446,1.x.x.x,240,240,149,240,1
c009995-l466-unconditional,619,466,unconditional,224,224,135,224,1
c003574-l349-1.x.x.x,619,349,1.x.x.x,400,400,302,400,1
c007871-l440-3.x.x.x,619,440,3.x.x.x,256,256,110,256,1
c012616-l490-1.x.x.x,619,490,1.x.x.x,208,208,129,208,1
c002346-l305-2.x.x.x,619,305,2.x.x.x,144,144,97,144,1
c007182-l430-3.x.x.x,619,430,3.x.x.x,272,272,134,272,1
c006746-l424-unconditional,620,424,unconditional,272,272,174,272,1
c009336-l459-unconditional,620,459,unconditional,240,240,137,240,1
c011546-l481-1.x.x.x,620,481,1.x.x.x,208,208,126,208,1
c002398-l307-3.x.x.x,620,307,3.x.x.x,512,512,294,512,1
c003738-l354-1.x.x.x,620,354,1.x.x.x,384,384,277,384,1
c002451-l310-unconditional,620,310,unconditional,496,496,334,496,1
c001016-l229-unconditional,620,229,unconditional,560,560,389,560,1
c007441-l434-3.x.x.x,620,434,3.x.x.x,256,256,126,256,1
c011192-l478-unconditional,620,478,unconditional,208,208,127,208,1
c005634-l402-3.x.x.x,620,402,3.x.x.x,112,112,53,96,0
c009190-l457-1.x.x.x,621,457,1.x.x.x,240,240,141,240,1
c003226-l338-1.x.x.x,621,338,1.x.x.x,416,416,301,416,1
c001620-l270-2.x.x.x,621,270,2.x.x.x,416,416,279,416,1
c006012-l410-3.x.x.x,621,410,3.x.x.x,288,288,138,288,1
c005630-l402-3.x.x.x,621,402,3.x.x.x,304,304,144,304,1
c002371-l306-3.x.x.x,621,306,3.x.x.x,512,512,279,512,1
c005444-l398-2.x.x.x,621,398,2.x.x.x,320,320,162,320,1
c007212-l431-1.x.x.x,621,431,1.x.x.x,256,256,169,256,1
c013816-l500-1.x.x.x,621,500,1.x.x.x,192,192,104,192,1
c004259-l368-3.x.x.x,621,368,3.x.x.x,160,0,0,0,0
c009699-l462-3.x.x.x,622,462,3.x.x.x,224,224,108,224,1
c010289-l469-unconditional,622,469,unconditional,224,224,126,224,1
c012828-l492-1.x.x.x,622,492,1.x.x.x,208,208,119,208,1
c007745-l439-unconditional,622,439,unconditional,256,256,145,256,1
c012074-l485-3.x.x.x,622,485,3.x.x.x,208,208,88,208,1
c000885-l217-1.x.x.x,622,217,1.x.x.x,928,928,696,928,1
c008413-l447-3.x.x.x,622,447,3.x.x.x,240,240,121,240,1
c004026-l362-1.x.x.x,622,362,1.x.x.x,80,80,53,80,1
c005384-l397-unconditional,622,397,unconditional,320,320,189,320,1
c005445-l398-2.x.x.x,622,398,2.x.x.x,320,320,150,320,1
c005757-l405-2.x.x.x,622,405,2.x.x.x,304,304,129,304,1
c013692-l499-1.x.x.x,622,499,1.x.x.x,192,192,106,192,1
c010039-l466-1.x.x.x,622,466,1.x.x.x,192,192,113,192,1
c009338-l459-unconditional,622,459,unconditional,240,240,129,240,1
c012346-l488-1.x.x.x,622,488,1.x.x.x,208,208,124,208,1
c009191-l457-1.x.x.x,622,457,1.x.x.x,240,240,147,240,1
c004621-l378-1.x.x.x,622,378,1.x.x.x,336,336,234,336,1
c005213-l393-unconditional,622,393,unconditional,320,320,212,320,1
c011035-l476-2.x.x.x,623,476,2.x.x.x,224,224,72,224,1
c003452-l345-2.x.x.x,623,345,2.x.x.x,400,400,237,400,1
c006639-l422-unconditional,623,422,unconditional,80,80,49,80,1
c009395-l459-3.x.x.x,623,459,3.x.x.x,240,240,112,240,1
c012595-l490-1.x.x.x,623,490,1.x.x.x,208,208,129,208,1
c013778-l499-3.x.x.x,623,499,3.x.x.x,192,192,73,192,1
c009676-l462-3.x.x.x,623,462,3.x.x.x,224,224,92,224,1
c008511-l449-unconditional,623,449,unconditional,240,240,134,240,1
c012193-l486-3.x.x.x,623,486,3.x.x.x,208,208,84,208,1
c012889-l492-3.x.x.x,623,492,3.x.x.x,208,208,84,208,1
c010808-l474-1.x.x.x,623,474,1.x.x.x,224,224,133,224,1
c010517-l471-1.x.x.x,623,471,1.x.x.x,224,224,138,224,1
c009066-l455-3.x.x.x,623,455,3.x.x.x,240,240,125,240,1
c009288-l458-1.x.x.x,623,458,1.x.x.x,240,240,157,240,1
c012322-l487-3.x.x.x,623,487,3.x.x.x,160,160,82,160,1
c013135-l494-3.x.x.x,623,494,3.x.x.x,208,208,84,208,1
c002587-l315-1.x.x.x,623,315,1.x.x.x,480,480,350,480,1
c011830-l483-3.x.x.x,623,483,3.x.x.x,208,208,94,208,1
c009067-l455-3.x.x.x,624,455,3.x.x.x,240,240,116,240,1
c009396-l459-3.x.x.x,624,459,3.x.x.x,240,240,123,240,1
c009677-l462-3.x.x.x,624,462,3.x.x.x,224,224,89,224,1
c011831-l483-3.x.x.x,624,483,3.x.x.x,208,208,97,208,1
c012890-l492-3.x.x.x,624,492,3.x.x.x,208,208,90,208,1
c010518-l471-1.x.x.x,624,471,1.x.x.x,224,224,136,224,1
c010809-l474-1.x.x.x,624,474,1.x.x.x,224,224,130,224,1
c000338-l144-2.x.x.x,624,144,2.x.x.x,1184,1184,617,1184,1
c013136-l494-3.x.x.x,624,494,3.x.x.x,208,208,101,208,1
c006699-l423-unconditional,624,423,unconditional,80,80,51,80,1
c012194-l486-3.x.x.x,624,486,3.x.x.x,208,208,96,208,1
c003453-l345-2.x.x.x,624,345,2.x.x.x,400,400,239,400,1
c009397-l459-3.x.x.x,625,459,3.x.x.x,240,240,98,240,1
c012891-l492-3.x.x.x,625,492,3.x.x.x,208,208,94,208,1
c008513-l449-unconditional,625,449,unconditional,240,240,141,240,1
c003454-l345-2.x.x.x,625,345,2.x.x.x,400,400,239,400,1
c011832-l483-3.x.x.x,625,483,3.x.x.x,208,208,96,208,1
c009678-l462-3.x.x.x,625,462,3.x.x.x,224,224,108,224,1
c010810-l474-1.x.x.x,625,474,1.x.x.x,224,224,136,224,1
c002116-l295-3.x.x.x,625,295,3.x.x.x,160,160,82,160,1
c013780-l499-3.x.x.x,625,499,3.x.x.x,192,192,87,192,1
c009068-l455-3.x.x.x,625,455,3.x.x.x,240,240,118,240,1
c012195-l486-3.x.x.x,625,486,3.x.x.x,208,208,76,208,1
c013137-l494-3.x.x.x,625,494,3.x.x.x,208,208,97,208,1
c012597-l490-1.x.x.x,625,490,1.x.x.x,208,208,129,208,1
c004237-l368-unconditional,625,368,unconditional,272,272,171,272,1
c010519-l471-1.x.x.x,625,471,1.x.x.x,224,224,129,224,1
c002589-l315-1.x.x.x,625,315,1.x.x.x,480,480,362,480,1
c009290-l458-1.x.x.x,625,458,1.x.x.x,240,240,149,240,1
c011037-l476-2.x.x.x,625,476,2.x.x.x,224,224,85,224,1
c009291-l458-1.x.x.x,626,458,1.x.x.x,240,240,158,240,1
c010811-l474-1.x.x.x,626,474,1.x.x.x,224,224,144,224,1
c011038-l476-2.x.x.x,626,476,2.x.x.x,224,224,77,224,1
c012892-l492-3.x.x.x,626,492,3.x.x.x,208,208,79,208,1
c003219-l338-unconditional,626,338,unconditional,416,416,286,416,1
c008198-l445-1.x.x.x,626,445,1.x.x.x,240,240,154,240,1
c013138-l494-3.x.x.x,626,494,3.x.x.x,208,208,95,208,1
c009454-l460-1.x.x.x,626,460,1.x.x.x,224,224,149,224,1
c012598-l490-1.x.x.x,626,490,1.x.x.x,208,208,127,208,1
c010520-l471-1.x.x.x,626,471,1.x.x.x,224,224,131,224,1
c009069-l455-3.x.x.x,626,455,3.x.x.x,240,240,109,240,1
c009398-l459-3.x.x.x,626,459,3.x.x.x,240,240,100,240,1
c011852-l483-3.x.x.x,626,483,3.x.x.x,208,208,96,208,1
c008618-l450-1.x.x.x,626,450,1.x.x.x,240,240,157,240,1
c000049-l72-1.x.x.x,626,72,1.x.x.x,1312,1312,1124,1312,1
c005996-l410-1.x.x.x,626,410,1.x.x.x,288,288,192,288,1
c010795-l474-unconditional,626,474,unconditional,128,128,69,128,1
c012893-l492-3.x.x.x,627,492,3.x.x.x,208,208,79,208,1
c011039-l476-2.x.x.x,627,476,2.x.x.x,224,224,70,224,1
c010521-l471-1.x.x.x,627,471,1.x.x.x,224,224,145,224,1
c010812-l474-1.x.x.x,627,474,1.x.x.x,224,224,152,224,1
c012599-l490-1.x.x.x,627,490,1.x.x.x,208,208,111,208,1
c013139-l494-3.x.x.x,627,494,3.x.x.x,208,208,89,208,1
c003220-l338-unconditional,627,338,unconditional,416,416,280,416,1
c005679-l403-3.x.x.x,627,403,3.x.x.x,176,176,82,176,1
c011853-l483-3.x.x.x,627,483,3.x.x.x,208,208,101,208,1
c008199-l445-1.x.x.x,627,445,1.x.x.x,240,240,160,240,1
c005997-l410-1.x.x.x,627,410,1.x.x.x,288,288,179,288,1
c009070-l455-3.x.x.x,627,455,3.x.x.x,240,240,96,240,1
c009292-l458-1.x.x.x,627,458,1.x.x.x,240,240,157,240,1
c009399-l459-3.x.x.x,627,459,3.x.x.x,240,48,20,64,0
c010300-l469-1.x.x.x,628,469,1.x.x.x,224,224,139,224,1
c005228-l393-1.x.x.x,628,393,1.x.x.x,144,144,96,144,1
c000797-l207-2.x.x.x,628,207,2.x.x.x,576,576,185,576,1
c008200-l445-1.x.x.x,628,445,1.x.x.x,240,240,156,240,1
c013140-l494-3.x.x.x,628,494,3.x.x.x,208,208,100,208,1
c003221-l338-unconditional,628,338,unconditional,416,416,271,416,1
c009293-l458-1.x.x.x,628,458,1.x.x.x,240,240,156,240,1
c010522-l471-1.x.x.x,628,471,1.x.x.x,224,224,139,224,1
c012894-l492-3.x.x.x,628,492,3.x.x.x,208,208,97,208,1
c009071-l455-3.x.x.x,628,455,3.x.x.x,240,240,107,240,1
c011854-l483-3.x.x.x,628,483,3.x.x.x,208,208,91,208,1
c010813-l474-1.x.x.x,628,474,1.x.x.x,224,112,61,128,0
c003222-l338-unconditional,629,338,unconditional,416,416,284,416,1
c010301-l469-1.x.x.x,629,469,1.x.x.x,224,224,147,224,1
c009401-l459-3.x.x.x,629,459,3.x.x.x,240,240,112,240,1
c011836-l483-3.x.x.x,629,483,3.x.x.x,192,0,0,0,0
c008622-l450-1.x.x.x,630,450,1.x.x.x,240,240,153,240,1
c013142-l494-3.x.x.x,630,494,3.x.x.x,208,208,92,208,1
c011837-l483-3.x.x.x,630,483,3.x.x.x,208,208,89,208,1
c009073-l455-3.x.x.x,630,455,3.x.x.x,240,240,108,240,1
c001250-l247-1.x.x.x,630,247,1.x.x.x,272,272,196,272,1
c010302-l469-1.x.x.x,630,469,1.x.x.x,224,224,145,224,1
c012602-l490-1.x.x.x,630,490,1.x.x.x,208,208,129,208,1
c009295-l458-1.x.x.x,630,458,1.x.x.x,240,240,155,240,1
c011558-l481-1.x.x.x,630,481,1.x.x.x,208,208,136,208,1
c010524-l471-1.x.x.x,630,471,1.x.x.x,224,224,133,224,1
c011204-l478-unconditional,630,478,unconditional,208,208,104,208,1
c003223-l338-unconditional,630,338,unconditional,416,416,277,416,1
c010815-l474-1.x.x.x,630,474,1.x.x.x,224,224,135,224,1
c009402-l459-3.x.x.x,630,459,3.x.x.x,240,240,100,240,1
c006282-l415-3.x.x.x,630,415,3.x.x.x,192,0,0,16,0
c012588-l490-1.x.x.x,631,490,1.x.x.x,208,208,136,208,1
c006545-l420-2.x.x.x,631,420,2.x.x.x,272,272,114,272,1
c000488-l169-unconditional,631,169,unconditional,1312,1312,1007,1312,1
c012884-l492-3.x.x.x,631,492,3.x.x.x,208,208,95,208,1
c002865-l325-3.x.x.x,631,325,3.x.x.x,448,448,228,448,1
c011627-l481-3.x.x.x,631,481,3.x.x.x,208,208,98,208,1
c011043-l476-2.x.x.x,631,476,2.x.x.x,224,224,65,224,1
c010510-l471-1.x.x.x,631,471,1.x.x.x,224,224,140,224,1
c012177-l486-3.x.x.x,631,486,3.x.x.x,208,208,89,208,1
c013704-l499-1.x.x.x,631,499,1.x.x.x,192,192,114,192,1
c010806-l474-1.x.x.x,631,474,1.x.x.x,224,224,141,224,1
c003709-l353-1.x.x.x,631,353,1.x.x.x,384,384,288,384,1
c001782-l279-2.x.x.x,631,279,2.x.x.x,496,496,332,496,1
c009403-l459-3.x.x.x,631,459,3.x.x.x,240,240,112,240,1
c013134-l494-3.x.x.x,631,494,3.x.x.x,208,208,89,208,1
c001891-l285-unconditional,631,285,unconditional,128,128,98,128,1
c012078-l485-3.x.x.x,631,485,3.x.x.x,208,208,90,208,1
c009061-l455-3.x.x.x,631,455,3.x.x.x,240,240,109,240,1
c005552-l401-unconditional,632,401,unconditional,304,304,188,304,1
c009075-l455-3.x.x.x,632,455,3.x.x.x,240,240,108,240,1
c012898-l492-3.x.x.x,632,492,3.x.x.x,208,208,89,208,1
c010305-l469-1.x.x.x,632,469,1.x.x.x,224,224,143,224,1
c009404-l459-3.x.x.x,632,459,3.x.x.x,240,240,111,240,1
c000991-l226-3.x.x.x,632,226,3.x.x.x,288,288,170,288,1
c011843-l483-3.x.x.x,632,483,3.x.x.x,208,208,100,208,1
c009206-l457-1.x.x.x,632,457,1.x.x.x,240,240,141,240,1
c005987-l410-1.x.x.x,632,410,1.x.x.x,288,288,194,288,1
c013903-l500-3.x.x.x,632,500,3.x.x.x,192,192,86,192,1
c001116-l237-3.x.x.x,632,237,3.x.x.x,560,560,354,560,1
c010527-l471-1.x.x.x,632,471,1.x.x.x,224,224,134,224,1
c007605-l437-unconditional,632,437,unconditional,256,256,148,256,1
c011044-l476-2.x.x.x,632,476,2.x.x.x,224,224,70,224,1
c010816-l474-1.x.x.x,632,474,1.x.x.x,80,0,0,0,0
c010306-l469-1.x.x.x,633,469,1.x.x.x,224,224,133,224,1
c005553-l401-unconditional,633,401,unconditional,304,304,185,304,1
c010817-l474-1.x.x.x,633,474,1.x.x.x,224,224,144,224,1
c009405-l459-3.x.x.x,633,459,3.x.x.x,240,240,110,240,1
c007606-l437-unconditional,633,437,unconditional,256,256,175,256,1
c012899-l492-3.x.x.x,633,492,3.x.x.x,48,0,0,0,0
c006651-l422-1.x.x.x,634,422,1.x.x.x,272,272,179,272,1
c003317-l341-unconditional,634,341,unconditional,64,64,37,64,1
c013049-l494-unconditional,634,494,unconditional,208,208,109,208,1
c013118-l494-3.x.x.x,634,494,3.x.x.x,208,208,102,208,1
c007166-l430-3.x.x.x,634,430,3.x.x.x,272,272,138,272,1
c006220-l414-3.x.x.x,634,414,3.x.x.x,288,288,149,288,1
c011699-l482-2.x.x.x,634,482,2.x.x.x,208,208,67,208,1
c005543-l400-3.x.x.x,634,400,3.x.x.x,304,304,142,304,1
c009406-l459-3.x.x.x,634,459,3.x.x.x,240,240,106,240,1
c004428-l373-1.x.x.x,634,373,1.x.x.x,352,352,235,352,1
c006493-l419-3.x.x.x,634,419,3.x.x.x,272,272,139,272,1
c009272-l458-1.x.x.x,634,458,1.x.x.x,240,48,31,64,0
c003000-l330-1.x.x.x,635,330,1.x.x.x,384,384,293,384,1
c004126-l365-unconditional,635,365,unconditional,64,64,40,64,1
c013050-l494-unconditional,635,494,unconditional,208,208,119,208,1
c006221-l414-3.x.x.x,635,414,3.x.x.x,288,288,134,288,1
c009273-l458-1.x.x.x,635,458,1.x.x.x,240,240,139,240,1
c010052-l466-3.x.x.x,635,466,3.x.x.x,224,224,114,224,1
c007167-l430-3.x.x.x,635,430,3.x.x.x,272,272,135,272,1
c002268-l302-1.x.x.x,635,302,1.x.x.x,528,528,390,528,1
c006950-l427-1.x.x.x,635,427,1.x.x.x,272,272,195,272,1
c008330-l446-3.x.x.x,635,446,3.x.x.x,240,240,107,240,1
c004429-l373-1.x.x.x,635,373,1.x.x.x,352,352,241,352,1
c002721-l320-1.x.x.x,635,320,1.x.x.x,464,464,351,464,1
c007661-l437-3.x.x.x,635,437,3.x.x.x,256,256,122,256,1
c006652-l422-1.x.x.x,635,422,1.x.x.x,272,272,174,272,1
c000449-l163-2.x.x.x,635,163,2.x.x.x,1280,0,0,0,0
c009408-l459-3.x.x.x,636,459,3.x.x.x,240,240,99,240,1
