case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c009283-l458-1.x.x.x,645,458,1.x.x.x,240,240,156,240,1
c011801-l483-1.x.x.x,645,483,1.x.x.x,96,0,0,0,0
c011792-l483-1.x.x.x,646,483,1.x.x.x,208,208,130,208,1
c005231-l393-2.x.x.x,646,393,2.x.x.x,320,320,140,320,1
c013130-l494-3.x.x.x,646,494,3.x.x.x,208,208,98,208,1
c012610-l490-1.x.x.x,646,490,1.x.x.x,208,208,128,208,1
c008826-l452-3.x.x.x,646,452,3.x.x.x,176,176,75,176,1
c013877-l500-3.x.x.x,646,500,3.x.x.x,192,32,14,48,0
c010252-l468-3.x.x.x,647,468,3.x.x.x,224,224,97,224,1
c011773-l483-1.x.x.x,647,483,1.x.x.x,208,208,111,208,1
c005232-l393-2.x.x.x,647,393,2.x.x.x,320,320,156,320,1
c012879-l492-3.x.x.x,647,492,3.x.x.x,208,208,92,208,1
c005006-l388-1.x.x.x,647,388,1.x.x.x,320,320,229,320,1
c013131-l494-3.x.x.x,647,494,3.x.x.x,208,208,86,208,1
c008238-l445-3.x.x.x,647,445,3.x.x.x,240,240,116,240,1
c011271-l478-3.x.x.x,647,478,3.x.x.x,208,208,102,208,1
c000235-l118-3.x.x.x,647,118,3.x.x.x,1376,1376,1042,1376,1
c010321-l469-1.x.x.x,647,469,1.x.x.x,224,224,139,224,1
c000142-l95-2.x.x.x,647,95,2.x.x.x,864,864,614,864,1
c010803-l474-1.x.x.x,647,474,1.x.x.x,224,224,123,224,1
c009419-l459-3.x.x.x,647,459,3.x.x.x,240,240,113,240,1
c009056-l455-3.x.x.x,647,455,3.x.x.x,240,240,114,240,1
c008649-l450-3.x.x.x,647,450,3.x.x.x,240,240,110,240,1
c012611-l490-1.x.x.x,647,490,1.x.x.x,208,208,132,208,1
c007179-l430-3.x.x.x,647,430,3.x.x.x,272,272,128,272,1
c009285-l458-1.x.x.x,647,458,1.x.x.x,240,240,151,240,1
c011544-l481-1.x.x.x,648,481,1.x.x.x,208,208,126,208,1
c001825-l281-3.x.x.x,648,281,3.x.x.x,400,400,225,400,1
c013132-l494-3.x.x.x,648,494,3.x.x.x,208,208,97,208,1
c007458-l434-3.x.x.x,648,434,3.x.x.x,256,256,114,256,1
c003685-l352-3.x.x.x,648,352,3.x.x.x,384,384,192,384,1
c007180-l430-3.x.x.x,648,430,3.x.x.x,272,272,135,272,1
c010496-l471-1.x.x.x,648,471,1.x.x.x,224,224,151,224,1
c012880-l492-3.x.x.x,648,492,3.x.x.x,208,208,84,208,1
c009057-l455-3.x.x.x,648,455,3.x.x.x,240,240,106,240,1
c011190-l478-unconditional,648,478,unconditional,208,208,124,208,1
c002008-l291-unconditional,648,291,unconditional,560,560,400,560,1
c009420-l459-3.x.x.x,648,459,3.x.x.x,240,240,113,240,1
c010330-l469-1.x.x.x,648,469,1.x.x.x,224,224,143,224,1
c009286-l458-1.x.x.x,648,458,1.x.x.x,240,176,105,192,0
c011992-l485-unconditional,649,485,unconditional,208,208,128,208,1
c006244-l415-unconditional,649,415,unconditional,144,144,83,144,1
c003215-l338-unconditional,649,338,unconditional,416,416,282,416,1
c008790-l452-2.x.x.x,649,452,2.x.x.x,240,240,94,240,1
c010497-l471-1.x.x.x,649,471,1.x.x.x,224,224,128,224,1
c001895-l285-1.x.x.x,650,285,1.x.x.x,592,592,459,592,1
c006023-l411-unconditional,650,411,unconditional,288,288,170,288,1
c002942-l328-1.x.x.x,650,328,1.x.x.x,448,448,323,448,1
c005260-l394-1.x.x.x,650,394,1.x.x.x,320,320,215,320,1
c001153-l240-2.x.x.x,650,240,2.x.x.x,80,80,24,80,1
c005515-l400-unconditional,650,400,unconditional,288,288,177,288,1
c003203-l337-2.x.x.x,650,337,2.x.x.x,432,432,275,432,1
c006761-l424-1.x.x.x,650,424,1.x.x.x,272,272,185,272,1
c006869-l426-unconditional,650,426,unconditional,272,272,156,272,1
c013476-l497-2.x.x.x,650,497,2.x.x.x,192,192,61,192,1
c009200-l457-1.x.x.x,650,457,1.x.x.x,240,240,151,240,1
c002758-l321-3.x.x.x,650,321,3.x.x.x,352,0,0,0,0
c009201-l457-1.x.x.x,651,457,1.x.x.x,240,240,157,240,1
c006024-l411-unconditional,651,411,unconditional,288,288,180,288,1
c006870-l426-unconditional,651,426,unconditional,272,272,165,272,1
c001164-l241-1.x.x.x,651,241,1.x.x.x,80,80,56,80,1
c006762-l424-1.x.x.x,651,424,1.x.x.x,272,16,10,32,0
c006277-l415-3.x.x.x,652,415,3.x.x.x,288,288,152,288,1
c004625-l378-2.x.x.x,652,378,2.x.x.x,336,336,170,336,1
c003205-l337-2.x.x.x,652,337,2.x.x.x,432,432,249,432,1
c011034-l476-2.x.x.x,652,476,2.x.x.x,224,224,74,224,1
c007626-l437-1.x.x.x,652,437,1.x.x.x,256,256,162,256,1
c001625-l270-3.x.x.x,652,270,3.x.x.x,64,64,38,64,1
c002500-l312-unconditional,652,312,unconditional,496,496,341,496,1
c013143-l494-3.x.x.x,652,494,3.x.x.x,208,208,93,208,1
c002607-l316-unconditional,652,316,unconditional,480,480,336,480,1
c003079-l333-1.x.x.x,652,333,1.x.x.x,432,432,306,432,1
c011727-l482-3.x.x.x,652,482,3.x.x.x,208,208,106,208,1
c011679-l482-1.x.x.x,652,482,1.x.x.x,208,48,23,64,0
c006928-l426-3.x.x.x,653,426,3.x.x.x,256,256,113,256,1
c000960-l224-unconditional,653,224,unconditional,880,880,645,880,1
c000493-l169-2.x.x.x,653,169,2.x.x.x,64,64,24,64,1
c001639-l271-3.x.x.x,653,271,3.x.x.x,640,640,407,640,1
c006135-l413-unconditional,653,413,unconditional,288,288,189,288,1
c003035-l331-3.x.x.x,653,331,3.x.x.x,432,432,246,432,1
c002215-l300-unconditional,653,300,unconditional,48,48,30,48,1
c000376-l152-1.x.x.x,653,152,1.x.x.x,1376,1376,1128,1376,1
c009208-l457-1.x.x.x,653,457,1.x.x.x,240,240,140,240,1
c012901-l492-3.x.x.x,653,492,3.x.x.x,208,208,92,208,1
c012172-l486-3.x.x.x,653,486,3.x.x.x,208,208,88,208,1
c012579-l490-1.x.x.x,653,490,1.x.x.x,208,208,126,208,1
c013220-l495-2.x.x.x,653,495,2.x.x.x,160,0,0,0,0
c013041-l494-unconditional,654,494,unconditional,208,208,119,208,1
c007604-l437-unconditional,654,437,unconditional,256,256,156,256,1
c000615-l184-3.x.x.x,654,184,3.x.x.x,416,416,282,416,1
c004816-l383-1.x.x.x,654,383,1.x.x.x,336,336,230,336,1
c012635-l490-3.x.x.x,654,490,3.x.x.x,208,208,92,208,1
c002139-l297-unconditional,654,297,unconditional,32,0,0,0,0
c006215-l414-3.x.x.x,655,414,3.x.x.x,288,288,137,288,1
c008316-l446-3.x.x.x,655,446,3.x.x.x,240,240,105,240,1
c001055-l232-3.x.x.x,655,232,3.x.x.x,816,816,486,816,1
c006657-l422-1.x.x.x,655,422,1.x.x.x,272,272,181,272,1
c013042-l494-unconditional,655,494,unconditional,208,208,118,208,1
c011160-l477-3.x.x.x,655,477,3.x.x.x,208,208,100,208,1
c012672-l490-3.x.x.x,655,490,3.x.x.x,208,208,90,208,1
c008343-l447-unconditional,655,447,unconditional,240,240,157,240,1
c010057-l466-3.x.x.x,655,466,3.x.x.x,224,224,111,224,1
c007713-l438-1.x.x.x,655,438,1.x.x.x,64,64,41,64,1
c009269-l458-1.x.x.x,655,458,1.x.x.x,240,240,143,240,1
c013115-l494-3.x.x.x,655,494,3.x.x.x,160,0,0,0,0
c013116-l494-3.x.x.x,656,494,3.x.x.x,208,208,72,208,1
c007656-l437-3.x.x.x,656,437,3.x.x.x,256,256,117,256,1
c001056-l232-3.x.x.x,656,232,3.x.x.x,816,816,502,816,1
c005485-l399-1.x.x.x,656,399,1.x.x.x,80,80,50,80,1
c000283-l130-3.x.x.x,656,130,3.x.x.x,1408,1408,1007,1408,1
c008348-l447-unconditional,656,447,unconditional,240,240,131,240,1
c004606-l378-unconditional,656,378,unconditional,336,336,214,336,1
c000363-l149-3.x.x.x,656,149,3.x.x.x,1472,1472,1055,1472,1
c007640-l437-1.x.x.x,656,437,1.x.x.x,256,256,154,256,1
c012673-l490-3.x.x.x,656,490,3.x.x.x,208,208,96,208,1
c004818-l383-1.x.x.x,656,383,1.x.x.x,336,336,238,336,1
c009270-l458-1.x.x.x,656,458,1.x.x.x,240,80,52,96,0
c000323-l140-3.x.x.x,657,140,3.x.x.x,1440,1440,1040,1440,1
c005899-l408-2.x.x.x,657,408,2.x.x.x,304,304,135,304,1
c007300-l432-3.x.x.x,657,432,3.x.x.x,256,256,126,256,1
c013584-l498-1.x.x.x,657,498,1.x.x.x,192,192,115,192,1
c013643-l498-3.x.x.x,658,498,3.x.x.x,192,192,76,192,1
c005044-l389-unconditional,658,389,unconditional,320,320,203,320,1
c007292-l432-2.x.x.x,658,432,2.x.x.x,256,256,95,256,1
c000898-l218-1.x.x.x,658,218,1.x.x.x,160,160,124,160,1
c003594-l350-unconditional,658,350,unconditional,400,400,277,400,1
c005607-l402-1.x.x.x,658,402,1.x.x.x,304,288,198,304,0
c005173-l392-unconditional,659,392,unconditional,288,288,175,288,1
c005901-l408-2.x.x.x,659,408,2.x.x.x,304,304,153,304,1
c003329-l341-2.x.x.x,659,341,2.x.x.x,416,416,256,416,1
c010015-l466-1.x.x.x,659,466,1.x.x.x,192,0,0,0,0
c006000-l410-2.x.x.x,660,410,2.x.x.x,288,288,121,288,1
c000357-l148-2.x.x.x,660,148,2.x.x.x,1216,1216,630,1216,1
c000913-l219-3.x.x.x,660,219,3.x.x.x,912,912,568,912,1
c001078-l234-3.x.x.x,660,234,3.x.x.x,816,816,498,816,1
c000392-l155-unconditional,660,155,unconditional,1440,1440,1121,1440,1
c010656-l472-3.x.x.x,660,472,3.x.x.x,224,224,109,224,1
c005902-l408-2.x.x.x,660,408,2.x.x.x,304,304,116,304,1
c000570-l179-1.x.x.x,660,179,1.x.x.x,1216,1216,963,1216,1
c010364-l469-3.x.x.x,660,469,3.x.x.x,224,224,103,224,1
c001399-l257-1.x.x.x,660,257,1.x.x.x,688,688,536,688,1
c000626-l186-1.x.x.x,660,186,1.x.x.x,1184,1184,936,1184,1
c007340-l433-1.x.x.x,660,433,1.x.x.x,256,256,171,256,1
c005676-l403-3.x.x.x,660,403,3.x.x.x,304,304,148,304,1
c006095-l412-1.x.x.x,660,412,1.x.x.x,288,96,66,112,0
c012106-l486-unconditional,661,486,unconditional,208,208,115,208,1
c012652-l490-3.x.x.x,661,490,3.x.x.x,208,208,103,208,1
c009688-l462-3.x.x.x,661,462,3.x.x.x,224,224,113,224,1
c009298-l458-2.x.x.x,661,458,2.x.x.x,240,240,85,240,1
c003461-l345-3.x.x.x,661,345,3.x.x.x,400,400,220,400,1
c013679-l499-1.x.x.x,661,499,1.x.x.x,192,192,119,192,1
c009047-l455-2.x.x.x,661,455,2.x.x.x,240,240,72,240,1
c008554-l449-2.x.x.x,661,449,2.x.x.x,208,208,76,208,1
c008573-l449-3.x.x.x,661,449,3.x.x.x,240,240,118,240,1
c008403-l447-3.x.x.x,661,447,3.x.x.x,240,240,117,240,1
c004687-l380-unconditional,661,380,unconditional,336,272,171,288,0
c004050-l363-unconditional,662,363,unconditional,368,368,230,368,1
c006296-l416-unconditional,662,416,unconditional,288,288,167,288,1
c001708-l275-2.x.x.x,662,275,2.x.x.x,624,624,428,624,1
c010630-l472-2.x.x.x,662,472,2.x.x.x,176,0,0,0,0
c000402-l156-3.x.x.x,663,156,3.x.x.x,1440,1440,1003,1440,1
c004948-l386-3.x.x.x,663,386,3.x.x.x,336,336,167,336,1
c007764-l439-1.x.x.x,663,439,1.x.x.x,256,256,166,256,1
c005784-l406-unconditional,663,406,unconditional,304,304,188,304,1
c001709-l275-2.x.x.x,663,275,2.x.x.x,624,624,420,624,1
c006213-l414-2.x.x.x,663,414,2.x.x.x,288,288,124,288,1
c008329-l446-3.x.x.x,663,446,3.x.x.x,240,240,102,240,1
c000902-l218-3.x.x.x,663,218,3.x.x.x,928,928,591,928,1
c006294-l416-unconditional,663,416,unconditional,288,288,174,288,1
c004692-l380-1.x.x.x,663,380,1.x.x.x,336,336,240,336,1
c001185-l243-unconditional,663,243,unconditional,752,48,32,64,0
c012135-l486-1.x.x.x,664,486,1.x.x.x,208,208,138,208,1
c012334-l488-unconditional,664,488,unconditional,208,208,127,208,1
c002530-l313-unconditional,664,313,unconditional,496,496,351,496,1
c013350-l496-2.x.x.x,664,496,2.x.x.x,208,208,64,208,1
c003609-l350-1.x.x.x,664,350,1.x.x.x,400,400,294,400,1
c001948-l288-unconditional,664,288,unconditional,576,576,411,576,1
c001150-l240-1.x.x.x,664,240,1.x.x.x,16,16,11,16,1
c003048-l332-unconditional,664,332,unconditional,240,240,162,240,1
c003818-l356-2.x.x.x,664,356,2.x.x.x,384,384,215,384,1
c009475-l460-2.x.x.x,664,460,2.x.x.x,224,224,72,224,1
c011802-l483-1.x.x.x,664,483,1.x.x.x,208,208,124,208,1
c009384-l459-2.x.x.x,664,459,2.x.x.x,240,240,81,240,1
c003045-l332-unconditional,664,332,unconditional,432,432,295,432,1
c000454-l164-1.x.x.x,664,164,1.x.x.x,1344,1344,1070,1344,1
c011471-l480-2.x.x.x,664,480,2.x.x.x,208,208,64,208,1
c003735-l354-unconditional,664,354,unconditional,384,384,246,384,1
c006804-l424-3.x.x.x,664,424,3.x.x.x,128,128,60,128,1
c003787-l355-3.x.x.x,664,355,3.x.x.x,384,384,201,384,1
c008545-l449-2.x.x.x,664,449,2.x.x.x,240,240,83,240,1
c004827-l383-3.x.x.x,665,383,3.x.x.x,336,336,167,336,1
c004326-l370-2.x.x.x,665,370,2.x.x.x,352,352,182,352,1
c004437-l373-2.x.x.x,665,373,2.x.x.x,352,352,191,352,1
c011756-l483-unconditional,665,483,unconditional,208,208,116,208,1
c009385-l459-2.x.x.x,665,459,2.x.x.x,240,240,83,240,1
c003149-l335-3.x.x.x,665,335,3.x.x.x,432,432,245,432,1
c013351-l496-2.x.x.x,665,496,2.x.x.x,208,208,59,208,1
c006798-l424-3.x.x.x,665,424,3.x.x.x,272,272,126,272,1
c011208-l478-1.x.x.x,665,478,1.x.x.x,208,208,120,208,1
c005195-l392-3.x.x.x,665,392,3.x.x.x,320,320,162,320,1
c007241-l431-3.x.x.x,665,431,3.x.x.x,256,128,46,144,0
c011188-l478-unconditional,666,478,unconditional,208,208,121,208,1
c008509-l449-unconditional,666,449,unconditional,240,240,131,240,1
c007052-l428-3.x.x.x,666,428,3.x.x.x,272,272,131,272,1
c000310-l137-2.x.x.x,666,137,2.x.x.x,1120,1120,642,1120,1
c013352-l496-2.x.x.x,666,496,2.x.x.x,208,208,63,208,1
c008944-l454-1.x.x.x,666,454,1.x.x.x,240,240,155,240,1
c003611-l350-1.x.x.x,666,350,1.x.x.x,400,32,22,48,0
c002022-l291-2.x.x.x,667,291,2.x.x.x,48,48,30,48,1
c009387-l459-2.x.x.x,667,459,2.x.x.x,240,240,76,240,1
c004941-l386-2.x.x.x,667,386,2.x.x.x,160,160,86,160,1
c004829-l383-3.x.x.x,667,383,3.x.x.x,336,336,163,336,1
c004032-l362-3.x.x.x,667,362,3.x.x.x,368,368,188,368,1
c002844-l324-3.x.x.x,667,324,3.x.x.x,240,240,130,240,1
c011511-l480-3.x.x.x,667,480,3.x.x.x,208,208,87,208,1
c013353-l496-2.x.x.x,667,496,2.x.x.x,208,208,65,208,1
c007053-l428-3.x.x.x,667,428,3.x.x.x,272,272,129,272,1
c003652-l351-3.x.x.x,667,351,3.x.x.x,384,384,202,384,1
c005133-l391-1.x.x.x,667,391,1.x.x.x,320,320,207,320,1
c011981-l485-unconditional,667,485,unconditional,208,208,112,208,1
c009503-l460-3.x.x.x,667,460,3.x.x.x,224,80,40,96,0
c007287-l432-1.x.x.x,668,432,1.x.x.x,256,256,169,256,1
c006788-l424-3.x.x.x,668,424,3.x.x.x,272,272,149,272,1
c001820-l281-2.x.x.x,668,281,2.x.x.x,528,528,354,528,1
c009050-l455-2.x.x.x,668,455,2.x.x.x,192,0,0,0,0
c013789-l500-unconditional,669,500,unconditional,192,192,106,192,1
c006344-l417-unconditional,669,417,unconditional,288,288,190,288,1
c011533-l481-unconditional,669,481,unconditional,208,208,117,208,1
c012456-l489-unconditional,669,489,unconditional,208,96,57,112,0
c010203-l468-1.x.x.x,670,468,1.x.x.x,224,224,136,224,1
c008957-l454-2.x.x.x,670,454,2.x.x.x,240,240,81,240,1
c006345-l417-unconditional,670,417,unconditional,288,288,175,288,1
c000391-l154-3.x.x.x,670,154,3.x.x.x,32,32,20,32,1
c010448-l470-3.x.x.x,670,470,3.x.x.x,224,48,19,64,0
c008484-l448-3.x.x.x,671,448,3.x.x.x,240,240,111,240,1
c006346-l417-unconditional,671,417,unconditional,288,288,172,288,1
c009945-l465-2.x.x.x,671,465,2.x.x.x,224,224,68,224,1
c000230-l117-2.x.x.x,671,117,2.x.x.x,960,960,602,960,1
c002430-l309-unconditional,671,309,unconditional,512,512,351,512,1
c004944-l386-3.x.x.x,671,386,3.x.x.x,336,336,167,336,1
c009036-l455-1.x.x.x,671,455,1.x.x.x,128,0,0,0,0
c010454-l470-3.x.x.x,672,470,3.x.x.x,224,224,90,224,1
c001184-l242-3.x.x.x,672,242,3.x.x.x,704,704,395,704,1
c001466-l261-3.x.x.x,672,261,3.x.x.x,672,672,424,672,1
c004708-l380-3.x.x.x,672,380,3.x.x.x,336,336,178,336,1
c004945-l386-3.x.x.x,672,386,3.x.x.x,336,336,176,336,1
c008633-l450-2.x.x.x,672,450,2.x.x.x,240,240,74,240,1
c010031-l466-1.x.x.x,672,466,1.x.x.x,224,80,52,96,0
c008961-l454-2.x.x.x,673,454,2.x.x.x,240,240,86,240,1
c011673-l482-1.x.x.x,673,482,1.x.x.x,208,208,122,208,1
c010244-l468-2.x.x.x,673,468,2.x.x.x,224,224,80,224,1
c013465-l497-2.x.x.x,673,497,2.x.x.x,192,112,31,128,0
c003127-l335-unconditional,674,335,unconditional,432,432,298,432,1
c008792-l452-2.x.x.x,674,452,2.x.x.x,240,240,87,240,1
c005270-l394-1.x.x.x,674,394,1.x.x.x,160,160,98,160,1
c010678-l473-unconditional,674,473,unconditional,224,208,116,224,0
c005623-l402-2.x.x.x,675,402,2.x.x.x,288,288,108,288,1
c011689-l482-1.x.x.x,675,482,1.x.x.x,208,208,122,208,1
c002246-l301-1.x.x.x,675,301,1.x.x.x,48,48,30,48,1
c003606-l350-1.x.x.x,675,350,1.x.x.x,400,400,285,400,1
c003033-l331-3.x.x.x,675,331,3.x.x.x,96,0,0,0,0
c002528-l313-unconditional,676,313,unconditional,496,496,345,496,1
c010034-l466-1.x.x.x,676,466,1.x.x.x,224,224,147,224,1
c011690-l482-1.x.x.x,676,482,1.x.x.x,208,208,128,208,1
c010501-l471-1.x.x.x,676,471,1.x.x.x,224,224,126,224,1
c002222-l300-1.x.x.x,676,300,1.x.x.x,48,48,36,48,1
c012805-l492-unconditional,676,492,unconditional,208,208,125,208,1
c003034-l331-3.x.x.x,676,331,3.x.x.x,432,432,244,432,1
c003607-l350-1.x.x.x,676,350,1.x.x.x,400,400,288,400,1
c012578-l490-1.x.x.x,676,490,1.x.x.x,208,208,114,208,1
c000801-l208-unconditional,676,208,unconditional,928,928,676,928,1
c001331-l252-3.x.x.x,676,252,3.x.x.x,720,720,470,720,1
c012171-l486-3.x.x.x,676,486,3.x.x.x,208,208,86,208,1
c011738-l482-3.x.x.x,676,482,3.x.x.x,208,112,54,128,0
c001754-l278-unconditional,677,278,unconditional,608,608,440,608,1
c006340-l417-unconditional,677,417,unconditional,288,288,185,288,1
c004235-l368-unconditional,677,368,unconditional,352,352,225,352,1
c013346-l496-2.x.x.x,677,496,2.x.x.x,208,208,65,208,1
c001897-l285-1.x.x.x,677,285,1.x.x.x,112,112,91,112,1
c006037-l411-1.x.x.x,677,411,1.x.x.x,288,288,183,288,1
c003635-l351-unconditional,677,351,unconditional,336,336,224,336,1
c008733-l451-3.x.x.x,677,451,3.x.x.x,240,240,105,240,1
c000880-l216-3.x.x.x,677,216,3.x.x.x,944,944,569,944,1
c000978-l225-3.x.x.x,677,225,3.x.x.x,864,864,521,864,1
c012682-l491-unconditional,677,491,unconditional,208,208,112,208,1
c013604-l498-2.x.x.x,677,498,2.x.x.x,192,192,72,192,1
c001706-l275-1.x.x.x,677,275,1.x.x.x,624,624,484,624,1
c010596-l472-1.x.x.x,677,472,1.x.x.x,224,224,143,224,1
c003718-l353-3.x.x.x,677,353,3.x.x.x,384,384,205,384,1
c000704-l196-unconditional,677,196,unconditional,1088,1088,808,1088,1
c011643-l482-unconditional,677,482,unconditional,208,208,117,208,1
c009773-l463-3.x.x.x,677,463,3.x.x.x,224,224,104,224,1
c001626-l271-unconditional,678,271,unconditional,640,640,465,640,1
c010356-l469-3.x.x.x,678,469,3.x.x.x,224,224,100,224,1
c004444-l373-3.x.x.x,678,373,3.x.x.x,352,352,184,352,1
c007846-l440-1.x.x.x,678,440,1.x.x.x,256,256,164,256,1
c004174-l366-1.x.x.x,678,366,1.x.x.x,112,112,76,112,1
c010846-l474-3.x.x.x,678,474,3.x.x.x,224,224,104,224,1
c002990-l330-unconditional,678,330,unconditional,448,448,298,448,1
c002751-l321-1.x.x.x,678,321,1.x.x.x,464,464,349,464,1
c011520-l480-3.x.x.x,678,480,3.x.x.x,160,160,72,160,1
c013342-l496-2.x.x.x,678,496,2.x.x.x,208,208,63,208,1
c013732-l499-2.x.x.x,678,499,2.x.x.x,192,192,56,192,1
c011571-l481-1.x.x.x,678,481,1.x.x.x,176,0,0,0,0
c012118-l486-1.x.x.x,679,486,1.x.x.x,208,208,118,208,1
c000939-l222-unconditional,679,222,unconditional,352,352,247,352,1
c012014-l485-1.x.x.x,679,485,1.x.x.x,208,208,133,208,1
c002991-l330-unconditional,679,330,unconditional,448,448,298,448,1
c009805-l464-unconditional,679,464,unconditional,224,224,128,224,1
c010346-l469-3.x.x.x,679,469,3.x.x.x,144,0,0,0,0
c005980-l410-unconditional,680,410,unconditional,288,288,187,288,1
c006341-l417-unconditional,680,417,unconditional,288,288,167,288,1
c011493-l480-3.x.x.x,680,480,3.x.x.x,208,208,99,208,1
c006328-l416-3.x.x.x,680,416,3.x.x.x,288,80,45,96,0
c002426-l309-unconditional,681,309,unconditional,512,512,347,512,1
c005072-l389-3.x.x.x,681,389,3.x.x.x,320,320,149,320,1
c010202-l468-1.x.x.x,681,468,1.x.x.x,224,224,148,224,1
c007795-l439-3.x.x.x,681,439,3.x.x.x,256,0,0,16,0
c002320-l304-2.x.x.x,682,304,2.x.x.x,528,528,357,528,1
c013677-l499-1.x.x.x,682,499,1.x.x.x,192,192,118,192,1
c004686-l380-unconditional,682,380,unconditional,336,336,217,336,1
c000796-l207-2.x.x.x,682,207,2.x.x.x,1024,1024,362,1024,1
c005787-l406-unconditional,682,406,unconditional,256,128,69,144,0
c000475-l167-1.x.x.x,683,167,1.x.x.x,1344,1344,1072,1344,1
c006530-l420-1.x.x.x,683,420,1.x.x.x,272,272,189,272,1
c010877-l474-3.x.x.x,683,474,3.x.x.x,96,96,49,96,1
c012332-l488-unconditional,683,488,unconditional,208,208,116,208,1
c001054-l232-2.x.x.x,684,232,2.x.x.x,800,800,235,800,1
c009466-l460-1.x.x.x,684,460,1.x.x.x,224,224,139,224,1
c002706-l319-3.x.x.x,684,319,3.x.x.x,480,480,272,480,1
c006894-l426-1.x.x.x,684,426,1.x.x.x,272,272,169,272,1
c011787-l483-1.x.x.x,684,483,1.x.x.x,128,0,0,0,0
c006895-l426-1.x.x.x,685,426,1.x.x.x,272,272,185,272,1
c002707-l319-3.x.x.x,685,319,3.x.x.x,480,480,292,480,1
c011286-l478-3.x.x.x,685,478,3.x.x.x,208,208,97,208,1
c013091-l494-1.x.x.x,685,494,1.x.x.x,208,208,132,208,1
c008551-l449-2.x.x.x,685,449,2.x.x.x,240,240,84,240,1
c005918-l409-unconditional,685,409,unconditional,288,288,175,288,1
c010457-l470-3.x.x.x,685,470,3.x.x.x,224,224,100,224,1
c002034-l292-unconditional,685,292,unconditional,384,384,253,384,1
c008253-l445-3.x.x.x,685,445,3.x.x.x,240,240,115,240,1
c007048-l428-3.x.x.x,685,428,3.x.x.x,272,272,119,272,1
c005592-l402-unconditional,685,402,unconditional,304,304,186,304,1
c001048-l232-unconditional,685,232,unconditional,816,816,580,816,1
c001424-l259-unconditional,685,259,unconditional,480,0,0,0,0
c004825-l383-3.x.x.x,686,383,3.x.x.x,336,336,168,336,1
c008558-l449-3.x.x.x,686,449,3.x.x.x,240,240,115,240,1
c013805-l500-unconditional,686,500,unconditional,192,192,111,192,1
c012094-l486-unconditional,686,486,unconditional,208,208,119,208,1
c004435-l373-2.x.x.x,686,373,2.x.x.x,352,352,187,352,1
c004324-l370-2.x.x.x,686,370,2.x.x.x,352,352,184,352,1
c007049-l428-3.x.x.x,686,428,3.x.x.x,272,272,126,272,1
c006796-l424-3.x.x.x,686,424,3.x.x.x,272,272,133,272,1
c002708-l319-3.x.x.x,686,319,3.x.x.x,480,480,264,480,1
c001425-l259-unconditional,686,259,unconditional,688,688,505,688,1
c004046-l363-unconditional,686,363,unconditional,368,368,246,368,1
c005193-l392-3.x.x.x,686,392,3.x.x.x,320,320,163,320,1
c007236-l431-3.x.x.x,686,431,3.x.x.x,64,0,0,0,0
c009317-l458-3.x.x.x,687,458,3.x.x.x,240,240,111,240,1
c001111-l237-2.x.x.x,687,237,2.x.x.x,800,800,216,800,1
c000903-l218-3.x.x.x,687,218,3.x.x.x,48,48,28,48,1
c003240-l338-3.x.x.x,687,338,3.x.x.x,416,416,229,416,1
c002704-l319-3.x.x.x,687,319,3.x.x.x,464,0,0,0,0
c011857-l483-3.x.x.x,688,483,3.x.x.x,208,208,100,208,1
c005532-l400-2.x.x.x,688,400,2.x.x.x,304,304,147,304,1
c005547-l401-unconditional,688,401,unconditional,304,304,188,304,1
c004754-l381-3.x.x.x,688,381,3.x.x.x,224,0,0,0,0
c000936-l221-3.x.x.x,689,221,3.x.x.x,160,160,97,160,1
c010780-l474-unconditional,689,474,unconditional,224,224,122,224,1
c004066-l363-2.x.x.x,689,363,2.x.x.x,368,368,216,368,1
c005743-l405-1.x.x.x,689,405,1.x.x.x,304,304,198,304,1
c010095-l467-unconditional,689,467,unconditional,224,224,118,224,1
c009315-l458-3.x.x.x,689,458,3.x.x.x,176,0,0,0,0
c012089-l485-3.x.x.x,690,485,3.x.x.x,208,208,97,208,1
c002281-l303-unconditional,690,303,unconditional,528,528,348,528,1
c013634-l498-3.x.x.x,690,498,3.x.x.x,192,192,84,192,1
c004045-l363-unconditional,690,363,unconditional,192,0,0,0,0
c008590-l450-unconditional,691,450,unconditional,240,240,134,240,1
c000900-l218-2.x.x.x,691,218,2.x.x.x,688,688,225,688,1
c008395-l447-3.x.x.x,691,447,3.x.x.x,240,240,98,240,1
c009680-l462-3.x.x.x,691,462,3.x.x.x,224,32,14,48,0
c010671-l472-3.x.x.x,692,472,3.x.x.x,224,224,101,224,1
c001377-l255-3.x.x.x,692,255,3.x.x.x,304,304,209,304,1
c006562-l420-3.x.x.x,692,420,3.x.x.x,272,272,126,272,1
c005319-l395-3.x.x.x,692,395,3.x.x.x,320,320,169,320,1
c008503-l449-unconditional,692,449,unconditional,240,240,144,240,1
c008938-l454-1.x.x.x,692,454,1.x.x.x,240,240,141,240,1
c001498-l263-2.x.x.x,692,263,2.x.x.x,672,672,466,672,1
c009629-l462-1.x.x.x,692,462,1.x.x.x,224,224,129,224,1
c006748-l424-unconditional,692,424,unconditional,272,272,163,272,1
