case,worker,length,condition,generated,refolded,quality_pass,sequences_saved,complete
c013779-l499-3.x.x.x,624,499,3.x.x.x,192,192,97,192,1
c008512-l449-unconditional,624,449,unconditional,240,240,137,240,1
c012596-l490-1.x.x.x,624,490,1.x.x.x,208,208,127,208,1
c009397-l459-3.x.x.x,625,459,3.x.x.x,240,240,98,240,1
c012891-l492-3.x.x.x,625,492,3.x.x.x,208,208,94,208,1
c008513-l449-unconditional,625,449,unconditional,240,240,141,240,1
c003454-l345-2.x.x.x,625,345,2.x.x.x,400,400,239,400,1
c011832-l483-3.x.x.x,625,483,3.x.x.x,208,208,96,208,1
c009678-l462-3.x.x.x,625,462,3.x.x.x,224,224,108,224,1
c010810-l474-1.x.x.x,625,474,1.x.x.x,224,224,136,224,1
c002116-l295-3.x.x.x,625,295,3.x.x.x,160,160,82,160,1
c013780-l499-3.x.x.x,625,499,3.x.x.x,192,192,87,192,1
c009068-l455-3.x.x.x,625,455,3.x.x.x,240,240,118,240,1
c012195-l486-3.x.x.x,625,486,3.x.x.x,208,208,76,208,1
c013137-l494-3.x.x.x,625,494,3.x.x.x,208,208,97,208,1
c012597-l490-1.x.x.x,625,490,1.x.x.x,208,208,129,208,1
c004237-l368-unconditional,625,368,unconditional,272,272,171,272,1
c010519-l471-1.x.x.x,625,471,1.x.x.x,224,224,129,224,1
c002589-l315-1.x.x.x,625,315,1.x.x.x,480,480,362,480,1
c009290-l458-1.x.x.x,625,458,1.x.x.x,240,240,149,240,1
c011037-l476-2.x.x.x,625,476,2.x.x.x,224,224,85,224,1
c009291-l458-1.x.x.x,626,458,1.x.x.x,240,240,158,240,1
c010811-l474-1.x.x.x,626,474,1.x.x.x,224,224,144,224,1
c011038-l476-2.x.x.x,626,476,2.x.x.x,224,224,77,224,1
c012892-l492-3.x.x.x,626,492,3.x.x.x,208,208,79,208,1
c003219-l338-unconditional,626,338,unconditional,416,416,286,416,1
c008198-l445-1.x.x.x,626,445,1.x.x.x,240,240,154,240,1
c013138-l494-3.x.x.x,626,494,3.x.x.x,208,208,95,208,1
c009454-l460-1.x.x.x,626,460,1.x.x.x,224,224,149,224,1
c012598-l490-1.x.x.x,626,490,1.x.x.x,208,208,127,208,1
c010520-l471-1.x.x.x,626,471,1.x.x.x,224,224,131,224,1
c009069-l455-3.x.x.x,626,455,3.x.x.x,240,240,109,240,1
c009398-l459-3.x.x.x,626,459,3.x.x.x,240,240,100,240,1
c011852-l483-3.x.x.x,626,483,3.x.x.x,208,208,96,208,1
c008618-l450-1.x.x.x,626,450,1.x.x.x,240,240,157,240,1
c000049-l72-1.x.x.x,626,72,1.x.x.x,1312,1312,1124,1312,1
c005996-l410-1.x.x.x,626,410,1.x.x.x,288,288,192,288,1
c010795-l474-unconditional,626,474,unconditional,128,128,69,128,1
c010298-l469-1.x.x.x,626,469,1.x.x.x,224,224,139,224,1
c012893-l492-3.x.x.x,627,492,3.x.x.x,208,208,79,208,1
c011039-l476-2.x.x.x,627,476,2.x.x.x,224,224,70,224,1
c010521-l471-1.x.x.x,627,471,1.x.x.x,224,224,145,224,1
c010812-l474-1.x.x.x,627,474,1.x.x.x,224,224,152,224,1
c012599-l490-1.x.x.x,627,490,1.x.x.x,208,208,111,208,1
c013139-l494-3.x.x.x,627,494,3.x.x.x,208,208,89,208,1
c003220-l338-unconditional,627,338,unconditional,416,416,280,416,1
c005679-l403-3.x.x.x,627,403,3.x.x.x,176,176,82,176,1
c011853-l483-3.x.x.x,627,483,3.x.x.x,208,208,101,208,1
c008199-l445-1.x.x.x,627,445,1.x.x.x,240,240,160,240,1
c005997-l410-1.x.x.x,627,410,1.x.x.x,288,288,179,288,1
c009070-l455-3.x.x.x,627,455,3.x.x.x,240,240,96,240,1
c009292-l458-1.x.x.x,627,458,1.x.x.x,240,240,157,240,1
c009399-l459-3.x.x.x,627,459,3.x.x.x,240,240,103,240,1
c010299-l469-1.x.x.x,627,469,1.x.x.x,224,224,125,224,1
c009455-l460-1.x.x.x,627,460,1.x.x.x,224,224,132,224,1
c001433-l259-2.x.x.x,627,259,2.x.x.x,304,304,215,304,1
c008619-l450-1.x.x.x,627,450,1.x.x.x,240,240,152,240,1
c010300-l469-1.x.x.x,628,469,1.x.x.x,224,224,139,224,1
c005228-l393-1.x.x.x,628,393,1.x.x.x,144,144,96,144,1
c000797-l207-2.x.x.x,628,207,2.x.x.x,576,576,185,576,1
c008200-l445-1.x.x.x,628,445,1.x.x.x,240,240,156,240,1
c013140-l494-3.x.x.x,628,494,3.x.x.x,208,208,100,208,1
c003221-l338-unconditional,628,338,unconditional,416,416,271,416,1
c009293-l458-1.x.x.x,628,458,1.x.x.x,240,240,156,240,1
c010522-l471-1.x.x.x,628,471,1.x.x.x,224,224,139,224,1
c012894-l492-3.x.x.x,628,492,3.x.x.x,208,208,97,208,1
c009071-l455-3.x.x.x,628,455,3.x.x.x,240,240,107,240,1
c011854-l483-3.x.x.x,628,483,3.x.x.x,208,208,91,208,1
c010813-l474-1.x.x.x,628,474,1.x.x.x,224,224,136,224,1
c009456-l460-1.x.x.x,628,460,1.x.x.x,224,224,124,224,1
c005998-l410-1.x.x.x,628,410,1.x.x.x,288,288,197,288,1
c011040-l476-2.x.x.x,628,476,2.x.x.x,224,224,72,224,1
c008620-l450-1.x.x.x,628,450,1.x.x.x,240,240,149,240,1
c012600-l490-1.x.x.x,628,490,1.x.x.x,208,208,132,208,1
c009400-l459-3.x.x.x,628,459,3.x.x.x,240,240,113,240,1
c003222-l338-unconditional,629,338,unconditional,416,416,284,416,1
c010301-l469-1.x.x.x,629,469,1.x.x.x,224,224,147,224,1
c009401-l459-3.x.x.x,629,459,3.x.x.x,240,240,112,240,1
c011836-l483-3.x.x.x,629,483,3.x.x.x,208,208,88,208,1
c009072-l455-3.x.x.x,629,455,3.x.x.x,240,240,99,240,1
c012895-l492-3.x.x.x,629,492,3.x.x.x,208,208,90,208,1
c012601-l490-1.x.x.x,629,490,1.x.x.x,208,208,131,208,1
c004819-l383-1.x.x.x,629,383,1.x.x.x,224,224,147,224,1
c000059-l74-3.x.x.x,629,74,3.x.x.x,1056,1056,844,1056,1
c013141-l494-3.x.x.x,629,494,3.x.x.x,208,208,83,208,1
c008621-l450-1.x.x.x,629,450,1.x.x.x,240,240,155,240,1
c009294-l458-1.x.x.x,629,458,1.x.x.x,240,240,148,240,1
c010523-l471-1.x.x.x,629,471,1.x.x.x,224,224,127,224,1
c011557-l481-1.x.x.x,629,481,1.x.x.x,208,208,131,208,1
c011203-l478-unconditional,629,478,unconditional,208,208,122,208,1
c010814-l474-1.x.x.x,629,474,1.x.x.x,224,224,128,224,1
c011041-l476-2.x.x.x,629,476,2.x.x.x,224,224,77,224,1
c005019-l388-2.x.x.x,629,388,2.x.x.x,320,320,147,320,1
c008622-l450-1.x.x.x,630,450,1.x.x.x,240,240,153,240,1
c013142-l494-3.x.x.x,630,494,3.x.x.x,208,208,92,208,1
c011837-l483-3.x.x.x,630,483,3.x.x.x,208,208,89,208,1
c009073-l455-3.x.x.x,630,455,3.x.x.x,240,240,108,240,1
c001250-l247-1.x.x.x,630,247,1.x.x.x,272,272,196,272,1
c010302-l469-1.x.x.x,630,469,1.x.x.x,224,224,145,224,1
c012602-l490-1.x.x.x,630,490,1.x.x.x,208,208,129,208,1
c009295-l458-1.x.x.x,630,458,1.x.x.x,240,240,155,240,1
c011558-l481-1.x.x.x,630,481,1.x.x.x,208,208,136,208,1
c010524-l471-1.x.x.x,630,471,1.x.x.x,224,224,133,224,1
c011204-l478-unconditional,630,478,unconditional,208,208,104,208,1
c003223-l338-unconditional,630,338,unconditional,416,416,277,416,1
c010815-l474-1.x.x.x,630,474,1.x.x.x,224,224,135,224,1
c009402-l459-3.x.x.x,630,459,3.x.x.x,240,240,100,240,1
c006282-l415-3.x.x.x,630,415,3.x.x.x,192,192,96,192,1
c012896-l492-3.x.x.x,630,492,3.x.x.x,208,208,93,208,1
c005020-l388-2.x.x.x,630,388,2.x.x.x,320,320,147,320,1
c011042-l476-2.x.x.x,630,476,2.x.x.x,224,224,66,224,1
c012588-l490-1.x.x.x,631,490,1.x.x.x,208,208,136,208,1
c006545-l420-2.x.x.x,631,420,2.x.x.x,272,272,114,272,1
c000488-l169-unconditional,631,169,unconditional,1312,1312,1007,1312,1
c012884-l492-3.x.x.x,631,492,3.x.x.x,208,208,95,208,1
c002865-l325-3.x.x.x,631,325,3.x.x.x,448,448,228,448,1
c011627-l481-3.x.x.x,631,481,3.x.x.x,208,208,98,208,1
c011043-l476-2.x.x.x,631,476,2.x.x.x,224,224,65,224,1
c010510-l471-1.x.x.x,631,471,1.x.x.x,224,224,140,224,1
c012177-l486-3.x.x.x,631,486,3.x.x.x,208,208,89,208,1
c013704-l499-1.x.x.x,631,499,1.x.x.x,192,192,114,192,1
c010806-l474-1.x.x.x,631,474,1.x.x.x,224,224,141,224,1
c003709-l353-1.x.x.x,631,353,1.x.x.x,384,384,288,384,1
c001782-l279-2.x.x.x,631,279,2.x.x.x,496,496,332,496,1
c009403-l459-3.x.x.x,631,459,3.x.x.x,240,240,112,240,1
c013134-l494-3.x.x.x,631,494,3.x.x.x,208,208,89,208,1
c001891-l285-unconditional,631,285,unconditional,128,128,98,128,1
c012078-l485-3.x.x.x,631,485,3.x.x.x,208,208,90,208,1
c009061-l455-3.x.x.x,631,455,3.x.x.x,240,240,109,240,1
c005552-l401-unconditional,632,401,unconditional,304,304,188,304,1
c009075-l455-3.x.x.x,632,455,3.x.x.x,240,240,108,240,1
c012898-l492-3.x.x.x,632,492,3.x.x.x,208,208,89,208,1
c010305-l469-1.x.x.x,632,469,1.x.x.x,224,224,143,224,1
c009404-l459-3.x.x.x,632,459,3.x.x.x,240,240,111,240,1
c000991-l226-3.x.x.x,632,226,3.x.x.x,288,288,170,288,1
c011843-l483-3.x.x.x,632,483,3.x.x.x,208,208,100,208,1
c009206-l457-1.x.x.x,632,457,1.x.x.x,240,240,141,240,1
c005987-l410-1.x.x.x,632,410,1.x.x.x,288,288,194,288,1
c013903-l500-3.x.x.x,632,500,3.x.x.x,192,192,86,192,1
c001116-l237-3.x.x.x,632,237,3.x.x.x,560,560,354,560,1
c010527-l471-1.x.x.x,632,471,1.x.x.x,224,224,134,224,1
c007605-l437-unconditional,632,437,unconditional,256,256,148,256,1
c011044-l476-2.x.x.x,632,476,2.x.x.x,224,224,70,224,1
c010816-l474-1.x.x.x,632,474,1.x.x.x,224,224,147,224,1
c012605-l490-1.x.x.x,632,490,1.x.x.x,208,208,123,208,1
c013218-l495-2.x.x.x,632,495,2.x.x.x,208,208,62,208,1
c008225-l445-2.x.x.x,632,445,2.x.x.x,240,240,84,240,1
c010306-l469-1.x.x.x,633,469,1.x.x.x,224,224,133,224,1
c005553-l401-unconditional,633,401,unconditional,304,304,185,304,1
c010817-l474-1.x.x.x,633,474,1.x.x.x,224,224,144,224,1
c009405-l459-3.x.x.x,633,459,3.x.x.x,240,240,110,240,1
c007606-l437-unconditional,633,437,unconditional,256,256,175,256,1
c012899-l492-3.x.x.x,633,492,3.x.x.x,208,208,97,208,1
c013904-l500-3.x.x.x,633,500,3.x.x.x,192,192,85,192,1
c009076-l455-3.x.x.x,633,455,3.x.x.x,240,240,109,240,1
c011045-l476-2.x.x.x,633,476,2.x.x.x,224,224,59,224,1
c011844-l483-3.x.x.x,633,483,3.x.x.x,208,208,95,208,1
c010528-l471-1.x.x.x,633,471,1.x.x.x,224,224,136,224,1
c009207-l457-1.x.x.x,633,457,1.x.x.x,240,240,147,240,1
c012606-l490-1.x.x.x,633,490,1.x.x.x,208,208,128,208,1
c000026-l66-2.x.x.x,633,66,2.x.x.x,1024,1024,819,1024,1
c013219-l495-2.x.x.x,633,495,2.x.x.x,208,208,56,208,1
c008498-l448-3.x.x.x,633,448,3.x.x.x,176,176,89,176,1
c005988-l410-1.x.x.x,633,410,1.x.x.x,288,288,192,288,1
c008226-l445-2.x.x.x,633,445,2.x.x.x,240,240,89,240,1
c006651-l422-1.x.x.x,634,422,1.x.x.x,272,272,179,272,1
c003317-l341-unconditional,634,341,unconditional,64,64,37,64,1
c013049-l494-unconditional,634,494,unconditional,208,208,109,208,1
c013118-l494-3.x.x.x,634,494,3.x.x.x,208,208,102,208,1
c007166-l430-3.x.x.x,634,430,3.x.x.x,272,272,138,272,1
c006220-l414-3.x.x.x,634,414,3.x.x.x,288,288,149,288,1
c011699-l482-2.x.x.x,634,482,2.x.x.x,208,208,67,208,1
c005543-l400-3.x.x.x,634,400,3.x.x.x,304,304,142,304,1
c009406-l459-3.x.x.x,634,459,3.x.x.x,240,240,106,240,1
c004428-l373-1.x.x.x,634,373,1.x.x.x,352,352,235,352,1
c006493-l419-3.x.x.x,634,419,3.x.x.x,272,272,139,272,1
c009272-l458-1.x.x.x,634,458,1.x.x.x,240,240,139,240,1
c002720-l320-1.x.x.x,634,320,1.x.x.x,464,464,334,464,1
c013615-l498-3.x.x.x,634,498,3.x.x.x,192,192,84,192,1
c002267-l302-1.x.x.x,634,302,1.x.x.x,528,528,394,528,1
c006949-l427-1.x.x.x,634,427,1.x.x.x,272,272,190,272,1
c007660-l437-3.x.x.x,634,437,3.x.x.x,256,256,117,256,1
c000841-l212-3.x.x.x,634,212,3.x.x.x,848,848,535,848,1
c003000-l330-1.x.x.x,635,330,1.x.x.x,384,384,293,384,1
c004126-l365-unconditional,635,365,unconditional,64,64,40,64,1
c013050-l494-unconditional,635,494,unconditional,208,208,119,208,1
c006221-l414-3.x.x.x,635,414,3.x.x.x,288,288,134,288,1
c009273-l458-1.x.x.x,635,458,1.x.x.x,240,240,139,240,1
c010052-l466-3.x.x.x,635,466,3.x.x.x,224,224,114,224,1
c007167-l430-3.x.x.x,635,430,3.x.x.x,272,272,135,272,1
c002268-l302-1.x.x.x,635,302,1.x.x.x,528,528,390,528,1
c006950-l427-1.x.x.x,635,427,1.x.x.x,272,272,195,272,1
c008330-l446-3.x.x.x,635,446,3.x.x.x,240,240,107,240,1
c004429-l373-1.x.x.x,635,373,1.x.x.x,352,352,241,352,1
c002721-l320-1.x.x.x,635,320,1.x.x.x,464,464,351,464,1
c007661-l437-3.x.x.x,635,437,3.x.x.x,256,256,122,256,1
c006652-l422-1.x.x.x,635,422,1.x.x.x,272,272,174,272,1
c000449-l163-2.x.x.x,635,163,2.x.x.x,1312,1312,637,1312,1
c013642-l498-3.x.x.x,635,498,3.x.x.x,192,192,86,192,1
c009407-l459-3.x.x.x,635,459,3.x.x.x,240,240,110,240,1
c013119-l494-3.x.x.x,635,494,3.x.x.x,208,208,94,208,1
c009408-l459-3.x.x.x,636,459,3.x.x.x,240,240,99,240,1
c006951-l427-1.x.x.x,636,427,1.x.x.x,272,272,171,272,1
c013120-l494-3.x.x.x,636,494,3.x.x.x,208,208,88,208,1
c009720-l463-unconditional,636,463,unconditional,224,224,146,224,1
c002722-l320-1.x.x.x,636,320,1.x.x.x,464,464,347,464,1
c002269-l302-1.x.x.x,636,302,1.x.x.x,528,528,397,528,1
c013051-l494-unconditional,636,494,unconditional,208,208,133,208,1
c006653-l422-1.x.x.x,636,422,1.x.x.x,272,272,159,272,1
c006222-l414-3.x.x.x,636,414,3.x.x.x,288,288,153,288,1
c002880-l326-unconditional,636,326,unconditional,48,48,36,48,1
c010053-l466-3.x.x.x,636,466,3.x.x.x,224,224,94,224,1
c004430-l373-1.x.x.x,636,373,1.x.x.x,352,352,246,352,1
c013525-l498-unconditional,636,498,unconditional,192,192,105,192,1
c006658-l422-1.x.x.x,636,422,1.x.x.x,256,256,171,256,1
c008339-l447-unconditional,636,447,unconditional,240,240,139,240,1
c009274-l458-1.x.x.x,636,458,1.x.x.x,240,240,156,240,1
c007662-l437-3.x.x.x,636,437,3.x.x.x,256,256,127,256,1
c007168-l430-3.x.x.x,636,430,3.x.x.x,272,272,133,272,1
c007169-l430-3.x.x.x,637,430,3.x.x.x,272,272,142,272,1
c000497-l170-unconditional,637,170,unconditional,384,384,302,384,1
c002927-l327-3.x.x.x,637,327,3.x.x.x,336,336,176,336,1
c006640-l422-1.x.x.x,637,422,1.x.x.x,272,272,183,272,1
c013121-l494-3.x.x.x,637,494,3.x.x.x,208,208,82,208,1
c013672-l499-unconditional,637,499,unconditional,192,192,110,192,1
c009275-l458-1.x.x.x,637,458,1.x.x.x,240,240,140,240,1
c004609-l378-unconditional,637,378,unconditional,336,336,209,336,1
c001912-l286-1.x.x.x,637,286,1.x.x.x,576,576,442,576,1
c009706-l463-unconditional,637,463,unconditional,224,224,120,224,1
c006952-l427-1.x.x.x,637,427,1.x.x.x,272,272,168,272,1
c013052-l494-unconditional,637,494,unconditional,208,208,123,208,1
c009409-l459-3.x.x.x,637,459,3.x.x.x,240,240,106,240,1
c011702-l482-2.x.x.x,637,482,2.x.x.x,208,208,59,208,1
c006223-l414-3.x.x.x,637,414,3.x.x.x,288,288,126,288,1
c005122-l391-unconditional,637,391,unconditional,320,320,184,320,1
c004697-l380-1.x.x.x,637,380,1.x.x.x,336,336,236,336,1
c004431-l373-1.x.x.x,637,373,1.x.x.x,352,352,250,352,1
c009410-l459-3.x.x.x,638,459,3.x.x.x,240,240,108,240,1
c001192-l243-1.x.x.x,638,243,1.x.x.x,112,112,89,112,1
c001571-l267-3.x.x.x,638,267,3.x.x.x,608,608,373,608,1
c004808-l383-1.x.x.x,638,383,1.x.x.x,336,336,224,336,1
c009276-l458-1.x.x.x,638,458,1.x.x.x,240,240,152,240,1
c002903-l327-unconditional,638,327,unconditional,448,448,302,448,1
c007170-l430-3.x.x.x,638,430,3.x.x.x,272,272,139,272,1
c000865-l215-1.x.x.x,638,215,1.x.x.x,944,944,725,944,1
c012431-l488-3.x.x.x,638,488,3.x.x.x,208,208,85,208,1
c003926-l359-3.x.x.x,638,359,3.x.x.x,368,368,190,368,1
c012088-l485-3.x.x.x,638,485,3.x.x.x,208,208,104,208,1
c003983-l361-1.x.x.x,638,361,1.x.x.x,368,368,259,368,1
c008333-l446-3.x.x.x,638,446,3.x.x.x,240,240,111,240,1
c006507-l420-unconditional,638,420,unconditional,272,272,166,272,1
c006207-l414-1.x.x.x,638,414,1.x.x.x,288,288,176,288,1
c013122-l494-3.x.x.x,638,494,3.x.x.x,208,208,82,208,1
c008049-l443-unconditional,638,443,unconditional,224,224,144,224,1
c002289-l303-1.x.x.x,638,303,1.x.x.x,528,528,413,528,1
c013544-l498-1.x.x.x,639,498,1.x.x.x,192,192,105,192,1
c007521-l435-3.x.x.x,639,435,3.x.x.x,256,256,125,256,1
c006508-l420-unconditional,639,420,unconditional,272,272,166,272,1
c002610-l316-1.x.x.x,639,316,1.x.x.x,480,480,354,480,1
c013123-l494-3.x.x.x,639,494,3.x.x.x,208,208,92,208,1
c008334-l446-3.x.x.x,639,446,3.x.x.x,240,240,118,240,1
c002904-l327-unconditional,639,327,unconditional,448,448,310,448,1
c004809-l383-1.x.x.x,639,383,1.x.x.x,336,336,235,336,1
c000866-l215-1.x.x.x,639,215,1.x.x.x,944,944,709,944,1
c005521-l400-1.x.x.x,639,400,1.x.x.x,304,304,216,304,1
c002290-l303-1.x.x.x,639,303,1.x.x.x,528,528,397,528,1
c004313-l370-1.x.x.x,639,370,1.x.x.x,352,352,248,352,1
c012418-l488-3.x.x.x,639,488,3.x.x.x,208,208,97,208,1
c007171-l430-3.x.x.x,639,430,3.x.x.x,272,272,131,272,1
c009411-l459-3.x.x.x,639,459,3.x.x.x,240,240,90,240,1
c009277-l458-1.x.x.x,639,458,1.x.x.x,240,240,140,240,1
c003517-l347-1.x.x.x,639,347,1.x.x.x,48,48,30,48,1
c003028-l331-1.x.x.x,639,331,1.x.x.x,400,400,298,400,1
c013812-l500-1.x.x.x,640,500,1.x.x.x,192,192,106,192,1
c003446-l345-1.x.x.x,640,345,1.x.x.x,400,400,301,400,1
c002407-l308-unconditional,640,308,unconditional,336,336,225,336,1
c000063-l75-3.x.x.x,640,75,3.x.x.x,1056,1056,862,1056,1
c007172-l430-3.x.x.x,640,430,3.x.x.x,272,272,127,272,1
c004398-l372-2.x.x.x,640,372,2.x.x.x,352,352,199,352,1
c013124-l494-3.x.x.x,640,494,3.x.x.x,208,208,82,208,1
c006801-l424-3.x.x.x,640,424,3.x.x.x,272,272,140,272,1
c012663-l490-3.x.x.x,640,490,3.x.x.x,208,208,98,208,1
c006534-l420-1.x.x.x,640,420,1.x.x.x,272,272,174,272,1
c006008-l410-3.x.x.x,640,410,3.x.x.x,288,288,142,288,1
c002508-l312-1.x.x.x,640,312,1.x.x.x,496,496,366,496,1
c009412-l459-3.x.x.x,640,459,3.x.x.x,240,240,107,240,1
c004255-l368-3.x.x.x,640,368,3.x.x.x,352,352,176,352,1
c012872-l492-3.x.x.x,640,492,3.x.x.x,208,208,93,208,1
c010796-l474-1.x.x.x,640,474,1.x.x.x,224,224,134,224,1
c009278-l458-1.x.x.x,640,458,1.x.x.x,240,240,153,240,1
c007208-l431-1.x.x.x,640,431,1.x.x.x,256,256,166,256,1
c007173-l430-3.x.x.x,641,430,3.x.x.x,272,272,131,272,1
c012873-l492-3.x.x.x,641,492,3.x.x.x,208,208,91,208,1
c003447-l345-1.x.x.x,641,345,1.x.x.x,400,400,292,400,1
c010797-l474-1.x.x.x,641,474,1.x.x.x,224,224,133,224,1
c002509-l312-1.x.x.x,641,312,1.x.x.x,496,496,351,496,1
c013813-l500-1.x.x.x,641,500,1.x.x.x,192,192,115,192,1
c009413-l459-3.x.x.x,641,459,3.x.x.x,240,240,112,240,1
c004399-l372-2.x.x.x,641,372,2.x.x.x,352,352,175,352,1
c006009-l410-3.x.x.x,641,410,3.x.x.x,288,288,147,288,1
c006535-l420-1.x.x.x,641,420,1.x.x.x,272,272,161,272,1
c004256-l368-3.x.x.x,641,368,3.x.x.x,352,352,181,352,1
c009279-l458-1.x.x.x,641,458,1.x.x.x,240,240,154,240,1
c007209-l431-1.x.x.x,641,431,1.x.x.x,256,256,160,256,1
c000693-l194-2.x.x.x,641,194,2.x.x.x,416,416,162,416,1
c013125-l494-3.x.x.x,641,494,3.x.x.x,208,208,97,208,1
c006802-l424-3.x.x.x,641,424,3.x.x.x,272,272,140,272,1
c012664-l490-3.x.x.x,641,490,3.x.x.x,208,208,100,208,1
c001638-l271-2.x.x.x,641,271,2.x.x.x,416,416,277,416,1
c007210-l431-1.x.x.x,642,431,1.x.x.x,256,256,175,256,1
c007174-l430-3.x.x.x,642,430,3.x.x.x,272,272,121,272,1
c001340-l253-1.x.x.x,642,253,1.x.x.x,464,464,343,464,1
c004400-l372-2.x.x.x,642,372,2.x.x.x,352,352,178,352,1
c006010-l410-3.x.x.x,642,410,3.x.x.x,288,288,127,288,1
c004257-l368-3.x.x.x,642,368,3.x.x.x,352,352,186,352,1
c013814-l500-1.x.x.x,642,500,1.x.x.x,192,192,128,192,1
c002510-l312-1.x.x.x,642,312,1.x.x.x,496,496,378,496,1
c013126-l494-3.x.x.x,642,494,3.x.x.x,208,208,89,208,1
c012665-l490-3.x.x.x,642,490,3.x.x.x,208,208,105,208,1
c005868-l407-3.x.x.x,642,407,3.x.x.x,112,112,60,112,1
c006803-l424-3.x.x.x,642,424,3.x.x.x,272,272,145,272,1
c009414-l459-3.x.x.x,642,459,3.x.x.x,240,240,114,240,1
c009280-l458-1.x.x.x,642,458,1.x.x.x,240,240,160,240,1
c012874-l492-3.x.x.x,642,492,3.x.x.x,208,208,96,208,1
c010798-l474-1.x.x.x,642,474,1.x.x.x,224,224,132,224,1
c006536-l420-1.x.x.x,642,420,1.x.x.x,272,272,171,272,1
c003448-l345-1.x.x.x,642,345,1.x.x.x,400,400,294,400,1
c007785-l439-2.x.x.x,643,439,2.x.x.x,256,256,88,256,1
c012638-l490-3.x.x.x,643,490,3.x.x.x,208,208,88,208,1
c012875-l492-3.x.x.x,643,492,3.x.x.x,208,208,98,208,1
c011850-l483-3.x.x.x,643,483,3.x.x.x,208,208,99,208,1
c008232-l445-2.x.x.x,643,445,2.x.x.x,240,240,83,240,1
c006117-l412-3.x.x.x,643,412,3.x.x.x,288,288,132,288,1
c010799-l474-1.x.x.x,643,474,1.x.x.x,224,224,142,224,1
c010199-l468-unconditional,643,468,unconditional,160,160,86,160,1
c002511-l312-1.x.x.x,643,312,1.x.x.x,496,496,367,496,1
c013915-l500-3.x.x.x,643,500,3.x.x.x,192,192,79,192,1
c013127-l494-3.x.x.x,643,494,3.x.x.x,208,208,82,208,1
c009415-l459-3.x.x.x,643,459,3.x.x.x,240,240,119,240,1
c009281-l458-1.x.x.x,643,458,1.x.x.x,240,240,149,240,1
c002591-l315-2.x.x.x,643,315,2.x.x.x,480,480,296,480,1
c007175-l430-3.x.x.x,643,430,3.x.x.x,272,272,113,272,1
c005994-l410-1.x.x.x,643,410,1.x.x.x,288,288,196,288,1
c006521-l420-unconditional,643,420,unconditional,96,96,52,96,1
c008616-l450-1.x.x.x,643,450,1.x.x.x,240,240,141,240,1
c010249-l468-3.x.x.x,644,468,3.x.x.x,224,224,90,224,1
c012608-l490-1.x.x.x,644,490,1.x.x.x,208,208,123,208,1
c009416-l459-3.x.x.x,644,459,3.x.x.x,240,240,111,240,1
c001449-l260-2.x.x.x,644,260,2.x.x.x,336,336,225,336,1
c009282-l458-1.x.x.x,644,458,1.x.x.x,240,240,150,240,1
c005229-l393-2.x.x.x,644,393,2.x.x.x,320,320,152,320,1
c010318-l469-1.x.x.x,644,469,1.x.x.x,224,224,138,224,1
c004598-l377-3.x.x.x,644,377,3.x.x.x,336,336,163,336,1
c012876-l492-3.x.x.x,644,492,3.x.x.x,208,208,96,208,1
c010800-l474-1.x.x.x,644,474,1.x.x.x,224,224,140,224,1
c011800-l483-1.x.x.x,644,483,1.x.x.x,208,208,121,208,1
c007291-l432-1.x.x.x,644,432,1.x.x.x,16,16,12,16,1
c008646-l450-3.x.x.x,644,450,3.x.x.x,240,240,108,240,1
c013128-l494-3.x.x.x,644,494,3.x.x.x,208,208,97,208,1
c011469-l480-2.x.x.x,644,480,2.x.x.x,208,208,63,208,1
c009053-l455-3.x.x.x,644,455,3.x.x.x,240,240,103,240,1
c009514-l460-3.x.x.x,644,460,3.x.x.x,224,224,94,224,1
c004624-l378-1.x.x.x,644,378,1.x.x.x,176,176,117,176,1
c007176-l430-3.x.x.x,644,430,3.x.x.x,272,272,129,272,1
c012609-l490-1.x.x.x,645,490,1.x.x.x,208,208,117,208,1
c009283-l458-1.x.x.x,645,458,1.x.x.x,240,240,156,240,1
c011801-l483-1.x.x.x,645,483,1.x.x.x,208,208,137,208,1
c002174-l298-1.x.x.x,645,298,1.x.x.x,16,16,13,16,1
c000021-l65-1.x.x.x,645,65,1.x.x.x,1408,1408,1231,1408,1
c011470-l480-2.x.x.x,645,480,2.x.x.x,208,208,72,208,1
c012877-l492-3.x.x.x,645,492,3.x.x.x,208,208,94,208,1
c010319-l469-1.x.x.x,645,469,1.x.x.x,224,224,133,224,1
c013129-l494-3.x.x.x,645,494,3.x.x.x,208,208,101,208,1
c010250-l468-3.x.x.x,645,468,3.x.x.x,224,224,120,224,1
c005230-l393-2.x.x.x,645,393,2.x.x.x,320,320,159,320,1
c004599-l377-3.x.x.x,645,377,3.x.x.x,336,336,164,336,1
c007177-l430-3.x.x.x,645,430,3.x.x.x,272,272,106,272,1
c009054-l455-3.x.x.x,645,455,3.x.x.x,240,240,108,240,1
c003497-l346-3.x.x.x,645,346,3.x.x.x,224,224,114,224,1
c009417-l459-3.x.x.x,645,459,3.x.x.x,240,240,111,240,1
c008647-l450-3.x.x.x,645,450,3.x.x.x,240,240,118,240,1
c010801-l474-1.x.x.x,645,474,1.x.x.x,224,224,138,224,1
c009474-l460-2.x.x.x,645,460,2.x.x.x,224,224,70,224,1
