stem,method,mean_plddt,source,source_row,metric,value,eval_set,designed,is_viral,L,msa_query_length,msa_depth,tier,figure
8qoh_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,234,r_precision,0.3007518796992481,eval-test,0,0,278,274,3,<10,06_sampling
8qoh_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,235,r_precision_long,0.2731707317073171,eval-test,0,0,278,274,3,<10,06_sampling
8qpj_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,236,r_precision,0.4115646258503401,eval-test,0,0,300,292,660,100–999,06_sampling
8qpj_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,237,r_precision_long,0.4353448275862069,eval-test,0,0,300,292,660,100–999,06_sampling
8qq1_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,238,r_precision,0.7418032786885246,eval-test,0,0,221,217,5339,≥1000,06_sampling
8qq1_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,239,r_precision_long,0.7142857142857143,eval-test,0,0,221,217,5339,≥1000,06_sampling
8qx6_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,240,r_precision,0.6187845303867403,eval-test,0,0,165,165,2646,≥1000,06_sampling
8qx6_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,241,r_precision_long,0.5939849624060151,eval-test,0,0,165,165,2646,≥1000,06_sampling
8r2c_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,242,r_precision,0.5706521739130435,eval-test,0,0,169,169,3459,≥1000,06_sampling
8r2c_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,243,r_precision_long,0.5546218487394958,eval-test,0,0,169,169,3459,≥1000,06_sampling
8r5n_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,244,r_precision,0.0972972972972973,eval-test,0,0,165,165,2557,≥1000,06_sampling
8r5n_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,245,r_precision_long,0.064516129032258,eval-test,0,0,165,165,2557,≥1000,06_sampling
8ra0_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,246,r_precision,0.692929292929293,eval-test,0,0,499,485,3854,≥1000,06_sampling
8ra0_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,247,r_precision_long,0.6715976331360947,eval-test,0,0,499,485,3854,≥1000,06_sampling
8rcw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,248,r_precision,0.6945812807881774,eval-test,0,0,229,205,1862,≥1000,06_sampling
8rcw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,249,r_precision_long,0.6713286713286714,eval-test,0,0,229,205,1862,≥1000,06_sampling
8rdd_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,250,r_precision,0.5705128205128205,eval-test,0,0,170,164,466,100–999,06_sampling
8rdd_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,251,r_precision_long,0.6,eval-test,0,0,170,164,466,100–999,06_sampling
8re3_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,252,r_precision,0.3372549019607843,eval-test,0,0,445,445,9077,≥1000,06_sampling
8re3_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,253,r_precision_long,0.3394255874673629,eval-test,0,0,445,445,9077,≥1000,06_sampling
8rom_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,254,r_precision,0.65,eval-test,0,0,202,194,6634,≥1000,06_sampling
8rom_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,255,r_precision_long,0.7037037037037037,eval-test,0,0,202,194,6634,≥1000,06_sampling
8s5b_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,256,r_precision,0.7002457002457002,eval-test,0,0,396,377,6835,≥1000,06_sampling
8s5b_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,257,r_precision_long,0.703971119133574,eval-test,0,0,396,377,6835,≥1000,06_sampling
8s9l_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,258,r_precision,0.5308641975308642,eval-test,0,0,270,241,1109,≥1000,06_sampling
8s9l_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,259,r_precision_long,0.5297619047619048,eval-test,0,0,270,241,1109,≥1000,06_sampling
8sot_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,260,r_precision,0.7752808988764045,eval-test,0,0,116,116,7483,≥1000,06_sampling
8sot_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,261,r_precision_long,0.7818181818181819,eval-test,0,0,116,116,7483,≥1000,06_sampling
8spc_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,262,r_precision,0.654434250764526,eval-test,0,0,415,370,12149,≥1000,06_sampling
8spc_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,263,r_precision_long,0.6626506024096386,eval-test,0,0,415,370,12149,≥1000,06_sampling
8suc_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,264,r_precision,0.6951672862453532,eval-test,0,0,283,282,2148,≥1000,06_sampling
8suc_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,265,r_precision_long,0.6379310344827587,eval-test,0,0,283,282,2148,≥1000,06_sampling
8sv7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,266,r_precision,0.4895104895104895,eval-test,0,0,276,272,8193,≥1000,06_sampling
8sv7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,267,r_precision_long,0.5380434782608695,eval-test,0,0,276,272,8193,≥1000,06_sampling
8sx0_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,268,r_precision,0.580952380952381,eval-test,0,0,111,96,47,10–99,06_sampling
8sx0_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,269,r_precision_long,0.46,eval-test,0,0,111,96,47,10–99,06_sampling
8sxs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,270,r_precision,0.719626168224299,eval-test,0,0,126,126,6708,≥1000,06_sampling
8sxs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,271,r_precision_long,0.7101449275362319,eval-test,0,0,126,126,6708,≥1000,06_sampling
8t27_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,272,r_precision,0.5909822866344605,eval-test,0,0,509,504,6209,≥1000,06_sampling
8t27_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,273,r_precision_long,0.5239294710327456,eval-test,0,0,509,504,6209,≥1000,06_sampling
8t2j_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,274,r_precision,0.6348314606741573,eval-test,0,0,345,339,6729,≥1000,06_sampling
8t2j_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,275,r_precision_long,0.6434108527131783,eval-test,0,0,345,339,6729,≥1000,06_sampling
8t41_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,276,r_precision,0.515832482124617,eval-test,0,0,867,859,13910,≥1000,06_sampling
8t41_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,277,r_precision_long,0.5,eval-test,0,0,867,859,13910,≥1000,06_sampling
8t4c_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,278,r_precision,0.73125,eval-test,0,0,147,144,4880,≥1000,06_sampling
8t4c_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,279,r_precision_long,0.7155963302752294,eval-test,0,0,147,144,4880,≥1000,06_sampling
8t5t_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,280,r_precision,0.6428571428571429,eval-test,0,0,208,195,512,100–999,06_sampling
8t5t_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,281,r_precision_long,0.5523809523809524,eval-test,0,0,208,195,512,100–999,06_sampling
8t8k_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,282,r_precision,0.4808743169398907,eval-test,0,0,184,183,1907,≥1000,06_sampling
8t8k_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,283,r_precision_long,0.4436090225563909,eval-test,0,0,184,183,1907,≥1000,06_sampling
8t93_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,284,r_precision,0.5305164319248826,eval-test,0,1,249,216,1484,≥1000,06_sampling
8t93_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,285,r_precision_long,0.5763888888888888,eval-test,0,1,249,216,1484,≥1000,06_sampling
8t9n_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,286,r_precision,0.4142857142857143,eval-test,0,0,135,135,2582,≥1000,06_sampling
8t9n_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,287,r_precision_long,0.3218390804597701,eval-test,0,0,135,135,2582,≥1000,06_sampling
8te9_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,288,r_precision,0.7414772727272727,eval-test,0,0,336,308,8381,≥1000,06_sampling
8te9_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,289,r_precision_long,0.7333333333333333,eval-test,0,0,336,308,8381,≥1000,06_sampling
8tfo_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,290,r_precision,0.6171284634760705,eval-test,0,0,416,390,5086,≥1000,06_sampling
8tfo_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,291,r_precision_long,0.6188925081433225,eval-test,0,0,416,390,5086,≥1000,06_sampling
8tfs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,292,r_precision,0.6016949152542372,eval-test,0,0,186,141,3584,≥1000,06_sampling
8tfs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,293,r_precision_long,0.5747126436781609,eval-test,0,0,186,141,3584,≥1000,06_sampling
8ti5_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,294,r_precision,0.5897435897435898,eval-test,0,0,134,131,3516,≥1000,06_sampling
8ti5_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,295,r_precision_long,0.5625,eval-test,0,0,134,131,3516,≥1000,06_sampling
8tjg_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,296,r_precision,0.5708812260536399,eval-test,0,0,260,250,10820,≥1000,06_sampling
8tjg_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,297,r_precision_long,0.6118421052631579,eval-test,0,0,260,250,10820,≥1000,06_sampling
8tls_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,298,r_precision,0.6904761904761905,eval-test,0,0,116,116,7269,≥1000,06_sampling
8tls_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,299,r_precision_long,0.6896551724137931,eval-test,0,0,116,116,7269,≥1000,06_sampling
8tru_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,300,r_precision,0.4107142857142857,eval-test,0,0,408,378,8595,≥1000,06_sampling
8tru_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,301,r_precision_long,0.3970588235294117,eval-test,0,0,408,378,8595,≥1000,06_sampling
8tse_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,302,r_precision,0.376595744680851,eval-test,0,0,428,409,4971,≥1000,06_sampling
8tse_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,303,r_precision_long,0.3313782991202346,eval-test,0,0,428,409,4971,≥1000,06_sampling
8tuk_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,304,r_precision,0.6059602649006622,eval-test,0,0,322,290,3921,≥1000,06_sampling
8tuk_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,305,r_precision_long,0.5764192139737991,eval-test,0,0,322,290,3921,≥1000,06_sampling
8tw1_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,306,r_precision,0.4375,eval-test,0,1,286,274,1591,≥1000,06_sampling
8tw1_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,307,r_precision_long,0.4342105263157895,eval-test,0,1,286,274,1591,≥1000,06_sampling
8tyh_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,308,r_precision,0.6344410876132931,eval-test,0,0,538,333,10315,≥1000,06_sampling
8tyh_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,309,r_precision_long,0.6337448559670782,eval-test,0,0,538,333,10315,≥1000,06_sampling
8u0i_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,310,r_precision,0.7974683544303798,eval-test,0,0,90,86,1527,≥1000,06_sampling
8u0i_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,311,r_precision_long,0.7317073170731707,eval-test,0,0,90,86,1527,≥1000,06_sampling
8u0x_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,312,r_precision,0.1184210526315789,eval-test,0,0,186,176,80,10–99,06_sampling
8u0x_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,313,r_precision_long,0.125,eval-test,0,0,186,176,80,10–99,06_sampling
8u2f_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,314,r_precision,0.7103448275862069,eval-test,0,0,149,137,300,100–999,06_sampling
8u2f_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,315,r_precision_long,0.6282051282051282,eval-test,0,0,149,137,300,100–999,06_sampling
8ubs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,316,r_precision,0.7777777777777778,eval-test,0,0,151,150,2985,≥1000,06_sampling
8ubs_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,317,r_precision_long,0.76,eval-test,0,0,151,150,2985,≥1000,06_sampling
8uds_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,318,r_precision,0.7169811320754716,eval-test,0,0,167,147,11031,≥1000,06_sampling
8uds_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,319,r_precision_long,0.703125,eval-test,0,0,167,147,11031,≥1000,06_sampling
8ujw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,320,r_precision,0.4487179487179487,eval-test,0,0,264,182,2222,≥1000,06_sampling
8ujw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,321,r_precision_long,0.3362068965517241,eval-test,0,0,264,182,2222,≥1000,06_sampling
8uk7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,322,r_precision,0.4117647058823529,eval-test,0,0,138,116,588,100–999,06_sampling
8uk7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,323,r_precision_long,0.38,eval-test,0,0,138,116,588,100–999,06_sampling
8upi_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,324,r_precision,0.6834782608695652,eval-test,0,0,523,510,12601,≥1000,06_sampling
8upi_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,325,r_precision_long,0.675609756097561,eval-test,0,0,523,510,12601,≥1000,06_sampling
8ux2_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,326,r_precision,0.1851851851851851,eval-test,0,0,246,239,6,<10,06_sampling
8ux2_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,327,r_precision_long,0.2151162790697674,eval-test,0,0,246,239,6,<10,06_sampling
8v3m_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,328,r_precision,0.353518821603928,eval-test,0,0,524,500,7681,≥1000,06_sampling
8v3m_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,329,r_precision_long,0.3557046979865771,eval-test,0,0,524,500,7681,≥1000,06_sampling
8v6t_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,330,r_precision,0.4518072289156626,eval-test,0,0,172,172,1914,≥1000,06_sampling
8v6t_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,331,r_precision_long,0.465648854961832,eval-test,0,0,172,172,1914,≥1000,06_sampling
8vcw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,332,r_precision,0.4960835509138381,eval-test,0,0,327,327,10700,≥1000,06_sampling
8vcw_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,333,r_precision_long,0.4966666666666666,eval-test,0,0,327,327,10700,≥1000,06_sampling
8vh7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,334,r_precision,0.5265625,eval-test,0,0,552,522,10447,≥1000,06_sampling
8vh7_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,335,r_precision_long,0.5227272727272727,eval-test,0,0,552,522,10447,≥1000,06_sampling
8vpo_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,336,r_precision,0.6299212598425197,eval-test,0,0,472,448,906,100–999,06_sampling
8vpo_A,best100,,experiments/exp325_evals_writeup_analysis/data/test_sampling_metrics.csv,337,r_precision_long,0.6292428198433421,eval-test,0,0,472,448,906,100–999,06_sampling
