stem,range,cut,predictor,precision
8b2e_A,long,R,seq-KNN (decontaminated corpus),0.6266666666666667
8b2g_A,all,R,seq-KNN (decontaminated corpus),0.6440677966101694
8b2g_A,long,R,seq-KNN (decontaminated corpus),0.3181818181818182
8b2s_A,all,R,seq-KNN (decontaminated corpus),0.4247311827956989
8b2s_A,long,R,seq-KNN (decontaminated corpus),0.4722222222222222
8b4u_A,all,R,seq-KNN (decontaminated corpus),0.5567765567765568
8b4u_A,long,R,seq-KNN (decontaminated corpus),0.5454545454545454
8b5w_A,all,R,seq-KNN (decontaminated corpus),0.4945945945945946
8b5w_A,long,R,seq-KNN (decontaminated corpus),0.5234657039711191
8b61_A,all,R,seq-KNN (decontaminated corpus),0.3726415094339622
8b61_A,long,R,seq-KNN (decontaminated corpus),0.3798449612403101
8b6a_A,all,R,seq-KNN (decontaminated corpus),0.6051282051282051
8b6a_A,long,R,seq-KNN (decontaminated corpus),0.6016949152542372
8b6e_A,all,R,seq-KNN (decontaminated corpus),0.2272727272727272
8b6e_A,long,R,seq-KNN (decontaminated corpus),0.0
8baq_A,all,R,seq-KNN (decontaminated corpus),0.5947368421052631
8baq_A,long,R,seq-KNN (decontaminated corpus),0.6277372262773723
8bau_A,all,R,seq-KNN (decontaminated corpus),0.6220095693779905
8bau_A,long,R,seq-KNN (decontaminated corpus),0.7092198581560284
8bfy_A,all,R,seq-KNN (decontaminated corpus),0.3927576601671309
8bfy_A,long,R,seq-KNN (decontaminated corpus),0.3759398496240601
8bgb_A,all,R,seq-KNN (decontaminated corpus),0.3861386138613861
8bgb_A,long,R,seq-KNN (decontaminated corpus),0.1551724137931034
8bke_A,all,R,seq-KNN (decontaminated corpus),0.1032388663967611
8bke_A,long,R,seq-KNN (decontaminated corpus),0.0668693009118541
8bsb_A,all,R,seq-KNN (decontaminated corpus),0.0260869565217391
8bsb_A,long,R,seq-KNN (decontaminated corpus),0.0106382978723404
8bux_A,all,R,seq-KNN (decontaminated corpus),0.0083333333333333
8bux_A,long,R,seq-KNN (decontaminated corpus),0.0
8c4d_A,all,R,seq-KNN (decontaminated corpus),0.2925764192139738
8c4d_A,long,R,seq-KNN (decontaminated corpus),0.3371428571428571
7xlz_A,all,R,seq-KNN (decontaminated corpus),0.6566037735849056
7xlz_A,long,R,seq-KNN (decontaminated corpus),0.6379310344827587
8c4y_A,all,R,seq-KNN (decontaminated corpus),0.4664879356568364
8c4y_A,long,R,seq-KNN (decontaminated corpus),0.476027397260274
8cba_A,all,R,seq-KNN (decontaminated corpus),0.5959183673469388
8cba_A,long,R,seq-KNN (decontaminated corpus),0.5882352941176471
8ci9_A,all,R,seq-KNN (decontaminated corpus),0.5637982195845698
8ci9_A,long,R,seq-KNN (decontaminated corpus),0.5797665369649806
8cih_A,all,R,seq-KNN (decontaminated corpus),0.4620253164556962
8cih_A,long,R,seq-KNN (decontaminated corpus),0.4809160305343511
8amo_A,all,R,seq-KNN (decontaminated corpus),0.5359116022099447
8amo_A,long,R,seq-KNN (decontaminated corpus),0.5173745173745173
8cpk_A,all,R,seq-KNN (decontaminated corpus),0.6118980169971672
8cpk_A,long,R,seq-KNN (decontaminated corpus),0.63671875
8cpn_A,all,R,seq-KNN (decontaminated corpus),0.0476190476190476
8cpn_A,long,R,seq-KNN (decontaminated corpus),0.0181818181818181
8d2z_A,all,R,seq-KNN (decontaminated corpus),0.4935897435897436
8d2z_A,long,R,seq-KNN (decontaminated corpus),0.4928909952606635
8daj_A,all,R,seq-KNN (decontaminated corpus),0.4983277591973244
8daj_A,long,R,seq-KNN (decontaminated corpus),0.5209302325581395
8dez_A,all,R,seq-KNN (decontaminated corpus),0.3296703296703296
8dez_A,long,R,seq-KNN (decontaminated corpus),0.3404255319148936
8dge_A,all,R,seq-KNN (decontaminated corpus),0.3862144420131291
8dge_A,long,R,seq-KNN (decontaminated corpus),0.4102167182662539
8dhj_A,all,R,seq-KNN (decontaminated corpus),0.6404494382022472
8dhj_A,long,R,seq-KNN (decontaminated corpus),0.65
8dmu_A,all,R,seq-KNN (decontaminated corpus),0.4658493870402802
8dmu_A,long,R,seq-KNN (decontaminated corpus),0.4952153110047846
8dp9_A,all,R,seq-KNN (decontaminated corpus),0.2808219178082192
8dp9_A,long,R,seq-KNN (decontaminated corpus),0.2342342342342342
8dqd_A,all,R,seq-KNN (decontaminated corpus),0.5240506329113924
8dqd_A,long,R,seq-KNN (decontaminated corpus),0.5289855072463768
8dx0_A,all,R,seq-KNN (decontaminated corpus),0.6148148148148148
8dx0_A,long,R,seq-KNN (decontaminated corpus),0.6666666666666666
8e0r_A,all,R,seq-KNN (decontaminated corpus),0.2177419354838709
8e0r_A,long,R,seq-KNN (decontaminated corpus),0.1733746130030959
8e5h_A,all,R,seq-KNN (decontaminated corpus),0.5436046511627907
8e5h_A,long,R,seq-KNN (decontaminated corpus),0.5245901639344263
8eb9_A,all,R,seq-KNN (decontaminated corpus),0.0
8eb9_A,long,R,seq-KNN (decontaminated corpus),0.0
8ec3_A,all,R,seq-KNN (decontaminated corpus),0.0079365079365079
8ec3_A,long,R,seq-KNN (decontaminated corpus),0.008695652173913
8eo5_A,all,R,seq-KNN (decontaminated corpus),0.6245059288537549
8eo5_A,long,R,seq-KNN (decontaminated corpus),0.592814371257485
