entry_id,r,L,n_gt,n_gen_tokens,finished,prompt_ok,n_sections_mine,n_sections_theirs,best_f1_mine,best_f1_theirs,last_f1_mine,last_f1_theirs,first_f1_mine,first_f1_theirs,mean_jaccard,precision,n_pred,max_section_f1_delta
denovo_pdb__5cwi_A,8,233,170,6663,False,True,20,20,0.09836065573770492,0.09836065573770492,0.02870813397129187,0.02870813397129187,0.07936507936507936,0.07936507936507936,0.038190246070464506,0.06142728093947606,2212.0,0.0
denovo_pdb__5cwi_A,23,233,170,6663,False,True,22,22,0.12244897959183675,0.12244897959183675,0.032894736842105254,0.032894736842105254,0.060836501901140684,0.060836501901140684,0.04188409908410006,0.07226738934056007,2207.0,0.0
denovo_pdb__5cwi_A,4,233,170,6663,False,True,19,19,0.06143344709897611,0.06143344709897611,0.0,0.0,0.02985074626865672,0.02985074626865672,0.02933083090668831,0.03250564334085779,2199.0,0.0
denovo_pdb__5cwi_A,6,233,170,6663,False,True,19,19,0.08620689655172414,0.08620689655172414,0.03463203463203463,0.03463203463203463,0.06498194945848376,0.06498194945848376,0.05101764144190019,0.06275395033860046,2207.0,0.0
casp_fm__T1123-D1,3,214,248,6663,False,True,20,20,0.05013927576601672,0.05013927576601672,0.006920415224913495,0.006920415224913495,0.01092896174863388,0.01092896174863388,0.014194914287512512,0.037037037037037035,2206.0,0.0
casp_fm__T1123-D1,22,214,248,6663,False,True,19,19,0.045845272206303724,0.045845272206303724,0.02564102564102564,0.02564102564102564,0.005633802816901408,0.005633802816901408,0.014628539522931873,0.033860045146726865,2210.0,0.0
casp_fm__T1123-D1,8,214,248,6663,False,True,19,19,0.05479452054794521,0.05479452054794521,0.014851485148514849,0.014851485148514849,0.011527377521613832,0.011527377521613832,0.01601281129241086,0.030248306997742665,2205.0,0.0
casp_fm__T1123-D1,18,214,248,6663,False,True,18,18,0.04481792717086835,0.04481792717086835,0.02575107296137339,0.02575107296137339,0.011331444759206798,0.011331444759206798,0.02017226084152552,0.03611738148984198,2189.0,0.0
cameo_hard__9de9_B,7,81,62,6663,False,True,48,48,0.38,0.38,0.02531645569620253,0.02531645569620253,0.02197802197802198,0.02197802197802198,0.05267246893435241,0.1709750566893424,2182.0,0.0
cameo_hard__9de9_B,4,81,62,1479,True,True,12,12,0.29310344827586204,0.29310344827586204,0.14583333333333331,0.14583333333333331,0.1839080459770115,0.1839080459770115,0.032131096100633645,0.17177914110429449,489.0,0.0
cameo_hard__9de9_B,1,81,62,1786,True,True,13,13,0.27338129496402874,0.27338129496402874,0.09803921568627451,0.09803921568627451,0.21666666666666665,0.21666666666666665,0.04789639975879335,0.19120135363790186,589.0,0.0
cameo_hard__9de9_B,9,81,62,6663,False,True,53,53,0.24806201550387597,0.24806201550387597,0.02941176470588235,0.02941176470588235,0.020202020202020204,0.020202020202020204,0.03465379239362362,0.10440308669995461,2197.0,0.0
denovo_pdb__9fw5_A,23,197,168,6663,False,True,18,18,0.09120521172638436,0.09120521172638436,0.07380073800738007,0.07380073800738007,0.09090909090909093,0.09090909090909093,0.028729374495530775,0.062302483069977425,2210.0,0.0
denovo_pdb__9fw5_A,9,197,168,6663,False,True,19,19,0.08664259927797834,0.08664259927797834,0.025,0.025,0.07942238267148015,0.07942238267148015,0.02935476093436076,0.06636568848758465,2199.0,0.0
denovo_pdb__9fw5_A,10,197,168,6663,False,True,19,19,0.11636363636363635,0.11636363636363635,0.05042016806722689,0.05042016806722689,0.08540925266903915,0.08540925266903915,0.03150896158776333,0.08803611738148984,2201.0,0.0
denovo_pdb__9fw5_A,4,197,168,6663,False,True,20,20,0.10108303249097472,0.10108303249097472,0.0,0.0,0.044444444444444446,0.044444444444444446,0.018038450082759273,0.056910569105691054,2206.0,0.0
denovo_pdb__3qa9_A,10,142,144,6663,False,True,19,19,0.3333333333333333,0.3333333333333333,0.20069204152249134,0.20069204152249134,0.06635071090047394,0.06635071090047394,0.05677232984879869,0.17878103837471784,2198.0,0.0
denovo_pdb__3qa9_A,18,142,144,6663,False,True,22,22,0.21969696969696972,0.21969696969696972,0.024390243902439022,0.024390243902439022,0.15139442231075698,0.15139442231075698,0.06337183689398988,0.1838301716350497,2208.0,0.0
denovo_pdb__3qa9_A,8,142,144,6663,False,True,23,23,0.2440944881889764,0.2440944881889764,0.0851063829787234,0.0851063829787234,0.19277108433734938,0.19277108433734938,0.0659951585211034,0.18888386805241753,2210.0,0.0
denovo_pdb__3qa9_A,16,142,144,6663,False,True,24,24,0.29045643153526973,0.29045643153526973,0.048780487804878044,0.048780487804878044,0.14516129032258066,0.14516129032258066,0.06974810251637739,0.2096701310438319,2207.0,0.0
denovo_pdb__9szu_A,0,322,336,4935,True,True,12,12,0.17724867724867724,0.17724867724867724,0.17724867724867724,0.17724867724867724,0.06320541760722347,0.06320541760722347,0.03139383130055869,0.12979890310786105,1639.0,0.0
denovo_pdb__9szu_A,22,322,336,6663,False,True,19,19,0.09486166007905138,0.09486166007905138,0.05473684210526316,0.05473684210526316,0.04587155963302752,0.04587155963302752,0.028647600391845742,0.09887133182844243,2211.0,0.0
denovo_pdb__9szu_A,23,322,336,6663,False,True,20,20,0.08351648351648351,0.08351648351648351,0.016304347826086956,0.016304347826086956,0.06334841628959276,0.06334841628959276,0.026911977492477885,0.0984643179765131,2213.0,0.0
denovo_pdb__9szu_A,5,322,336,5393,True,True,14,14,0.1648854961832061,0.1648854961832061,0.1648854961832061,0.1648854961832061,0.05895691609977325,0.05895691609977325,0.05099794400392291,0.13831567205800335,1791.0,0.0
foldbench100__7ykm_A,21,105,55,2945,True,True,20,20,0.1386138613861386,0.1386138613861386,0.10606060606060606,0.10606060606060606,0.0,0.0,0.03644292993851266,0.05641025641025641,974.0,0.0
foldbench100__7ykm_A,19,105,55,6663,False,True,41,41,0.2608695652173913,0.2608695652173913,0.0,0.0,0.08791208791208792,0.08791208791208792,0.036749575196600145,0.08926144086995923,2203.0,0.0
foldbench100__7ykm_A,1,105,55,2233,True,True,10,10,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.15000000000000002,0.15000000000000002,0.04543927239982172,0.0931174089068826,738.0,0.0
foldbench100__7ykm_A,6,105,55,3378,True,True,21,21,0.16417910447761191,0.16417910447761191,0.12658227848101267,0.12658227848101267,0.03508771929824561,0.03508771929824561,0.02428270091792297,0.08221626452189455,1116.0,0.0
denovo_pdb__7awz_A,16,313,351,1490,True,True,2,2,0.5964912280701755,0.5964912280701755,0.5964912280701755,0.5964912280701755,0.2123893805309735,0.2123893805309735,0.11845102505694761,0.5423387096774194,491.0,0.0
denovo_pdb__7awz_A,8,313,351,1836,True,True,3,3,0.6366047745358089,0.6366047745358089,0.6366047745358089,0.6366047745358089,0.21491228070175436,0.21491228070175436,0.10883178832845747,0.5662847790507365,610.0,0.0
denovo_pdb__7awz_A,3,313,351,2076,True,True,3,3,0.6556122448979592,0.6556122448979592,0.6556122448979592,0.6556122448979592,0.267515923566879,0.267515923566879,0.14718577013896955,0.5658465991316932,677.0,0.0
denovo_pdb__7awz_A,7,313,351,3033,True,True,6,6,0.6544980443285529,0.6544980443285529,0.6544980443285529,0.6544980443285529,0.25477707006369427,0.25477707006369427,0.10442721926374025,0.5797819623389494,1004.0,0.0
denovo_pdb__9v3a_A,3,120,85,316,True,True,1,1,0.36842105263157887,0.36842105263157887,0.36842105263157887,0.36842105263157887,0.36842105263157887,0.36842105263157887,,0.3333333333333333,105.0,0.0
denovo_pdb__9v3a_A,13,120,85,2341,True,True,10,10,0.26415094339622647,0.26415094339622647,0.26415094339622647,0.26415094339622647,0.10471204188481675,0.10471204188481675,0.044678786722954916,0.13127413127413126,773.0,0.0
denovo_pdb__9v3a_A,23,120,85,3624,True,True,15,15,0.2626262626262626,0.2626262626262626,0.1256544502617801,0.1256544502617801,0.2159090909090909,0.2159090909090909,0.07883361485989833,0.13466334164588528,1201.0,0.0
denovo_pdb__9v3a_A,8,120,85,6663,False,True,27,27,0.31034482758620685,0.31034482758620685,0.08955223880597016,0.08955223880597016,0.039735099337748346,0.039735099337748346,0.06872333883414493,0.15280289330922242,2180.0,0.0
foldbench100__7uk8_A,7,394,526,6663,False,True,20,20,0.030769230769230767,0.030769230769230767,0.006633499170812603,0.006633499170812603,0.02830188679245283,0.02830188679245283,0.00994392534806599,0.05465221318879855,2212.0,0.0
foldbench100__7uk8_A,6,394,526,6663,False,True,19,19,0.03139717425431711,0.03139717425431711,0.0035211267605633804,0.0035211267605633804,0.009523809523809525,0.009523809523809525,0.007154320825473712,0.03250564334085779,2215.0,0.0
foldbench100__7uk8_A,9,394,526,6663,False,True,20,20,0.022082018927444793,0.022082018927444793,0.006568144499178982,0.006568144499178982,0.00841514726507714,0.00841514726507714,0.0060976325282543495,0.03026196928635953,2213.0,0.0
foldbench100__7uk8_A,23,394,526,6663,False,True,20,20,0.044585987261146494,0.044585987261146494,0.044585987261146494,0.044585987261146494,0.00949367088607595,0.00949367088607595,0.007636887581493891,0.04336043360433604,2212.0,0.0
denovo_pdb__4d8h_A,6,124,126,1502,True,True,5,5,0.31111111111111117,0.31111111111111117,0.31111111111111117,0.31111111111111117,0.22304832713754644,0.22304832713754644,0.16245128875452006,0.24448897795591182,497.0,0.0
denovo_pdb__4d8h_A,15,124,126,6663,False,True,33,33,0.25906735751295334,0.25906735751295334,0.0,0.0,0.20183486238532108,0.20183486238532108,0.13614281026967556,0.22986425339366515,2203.0,0.0
denovo_pdb__4d8h_A,5,124,126,3487,True,True,13,13,0.36820083682008364,0.36820083682008364,0.3333333333333333,0.3333333333333333,0.18095238095238095,0.18095238095238095,0.18833523571294156,0.27374784110535405,1157.0,0.0
denovo_pdb__4d8h_A,2,124,126,3539,True,True,13,13,0.2962962962962962,0.2962962962962962,0.2962962962962962,0.2962962962962962,0.1885245901639344,0.1885245901639344,0.1589339605123724,0.23319148936170211,1173.0,0.0
denovo_pdb__9r1k_A,5,126,104,1169,True,True,8,8,0.09876543209876544,0.09876543209876544,0.09876543209876544,0.09876543209876544,0.046153846153846156,0.046153846153846156,0.05089270713081747,0.082687338501292,387.0,0.0
denovo_pdb__9r1k_A,10,126,104,1992,True,True,9,9,0.3973509933774835,0.3973509933774835,0.20689655172413793,0.20689655172413793,0.24175824175824173,0.24175824175824173,0.028964027576949165,0.17700453857791226,661.0,0.0
denovo_pdb__9r1k_A,7,126,104,2647,True,True,16,16,0.22115384615384615,0.22115384615384615,0.11299435028248589,0.11299435028248589,0.1142857142857143,0.1142857142857143,0.055875454437957904,0.1676168757126568,876.0,0.0
denovo_pdb__9r1k_A,3,126,104,948,True,True,6,6,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.41935483870967744,0.26490066225165565,0.26490066225165565,0.02442085372419777,0.22929936305732485,314.0,0.0
denovo_pdb__5lw2_A,14,155,112,397,True,True,1,1,0.721311475409836,0.721311475409836,0.721311475409836,0.721311475409836,0.721311475409836,0.721311475409836,,0.6666666666666666,132.0,0.0
denovo_pdb__5lw2_A,0,155,112,364,True,True,1,1,0.6008583690987125,0.6008583690987125,0.6008583690987125,0.6008583690987125,0.6008583690987125,0.6008583690987125,,0.5785123966942148,121.0,0.0
denovo_pdb__5lw2_A,23,155,112,376,True,True,1,1,0.6919831223628692,0.6919831223628692,0.6919831223628692,0.6919831223628692,0.6919831223628692,0.6919831223628692,,0.656,125.0,0.0
denovo_pdb__5lw2_A,21,155,112,427,True,True,1,1,0.7007874015748032,0.7007874015748032,0.7007874015748032,0.7007874015748032,0.7007874015748032,0.7007874015748032,,0.6267605633802817,142.0,0.0
denovo_pdb__9dbb_A,1,107,76,274,True,True,1,1,0.5508982035928145,0.5508982035928145,0.5508982035928145,0.5508982035928145,0.5508982035928145,0.5508982035928145,,0.5054945054945055,91.0,0.0
denovo_pdb__9dbb_A,5,107,76,2056,True,True,13,13,0.304635761589404,0.304635761589404,0.18666666666666668,0.18666666666666668,0.10526315789473684,0.10526315789473684,0.032728417073939885,0.1527165932452276,679.0,0.0
denovo_pdb__9dbb_A,11,107,76,2539,True,True,13,13,0.39766081871345027,0.39766081871345027,0.2352941176470588,0.2352941176470588,0.09999999999999999,0.09999999999999999,0.06775450728798113,0.22327790973871733,836.0,0.0
denovo_pdb__9dbb_A,13,107,76,2302,True,True,13,13,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.08333333333333334,0.08333333333333334,0.047070814053954795,0.07732634338138926,762.0,0.0
casp_fm__T1029-D1,21,125,92,6663,False,True,23,23,0.13173652694610777,0.13173652694610777,0.01886792452830189,0.01886792452830189,0.01904761904761905,0.01904761904761905,0.03455580838298088,0.06371441482150926,2199.0,0.0
casp_fm__T1029-D1,5,125,92,4787,True,True,17,17,0.18749999999999997,0.18749999999999997,0.18285714285714286,0.18285714285714286,0.09729729729729729,0.09729729729729729,0.04149604137099819,0.10880503144654088,1588.0,0.0
casp_fm__T1029-D1,10,125,92,6663,False,True,27,27,0.16853932584269662,0.16853932584269662,0.030534351145038167,0.030534351145038167,0.09230769230769231,0.09230769230769231,0.035059671853533356,0.10171790235081374,2208.0,0.0
casp_fm__T1029-D1,12,125,92,6663,False,True,24,24,0.1619047619047619,0.1619047619047619,0.05172413793103448,0.05172413793103448,0.1164021164021164,0.1164021164021164,0.03854794121247108,0.08450067781292363,2201.0,0.0
denovo_pdb__3pg0_A,8,140,184,998,True,True,2,2,0.43037974683544306,0.43037974683544306,0.43037974683544306,0.43037974683544306,0.27722772277227725,0.27722772277227725,0.13793103448275862,0.3825301204819277,330.0,0.0
denovo_pdb__3pg0_A,22,140,184,1723,True,True,4,4,0.44102564102564107,0.44102564102564107,0.44102564102564107,0.44102564102564107,0.19480519480519481,0.19480519480519481,0.09325565527738415,0.3106457242582897,571.0,0.0
denovo_pdb__3pg0_A,3,140,184,2048,True,True,5,5,0.4699738903394256,0.4699738903394256,0.4699738903394256,0.4699738903394256,0.2619808306709265,0.2619808306709265,0.06613746432942558,0.30983847283406757,680.0,0.0
denovo_pdb__3pg0_A,23,140,184,2415,True,True,6,6,0.4754521963824289,0.4754521963824289,0.4754521963824289,0.4754521963824289,0.23489932885906042,0.23489932885906042,0.09604896532947318,0.31133250311332505,800.0,0.0
denovo_pdb__3og3_A,23,242,231,4624,True,True,13,13,0.2217573221757322,0.2217573221757322,0.2217573221757322,0.2217573221757322,0.05172413793103448,0.05172413793103448,0.02001222717550814,0.1210149642160052,1535.0,0.0
denovo_pdb__3og3_A,18,242,231,6663,False,True,19,19,0.1924198250728863,0.1924198250728863,0.1176470588235294,0.1176470588235294,0.1033434650455927,0.1033434650455927,0.039516623847371105,0.1706546275395034,2212.0,0.0
denovo_pdb__3og3_A,6,242,231,6663,False,True,20,20,0.13812154696132597,0.13812154696132597,0.07482993197278912,0.07482993197278912,0.030395136778115502,0.030395136778115502,0.025595215592501306,0.08581752484191509,2209.0,0.0
denovo_pdb__3og3_A,5,242,231,6663,False,True,19,19,0.11475409836065574,0.11475409836065574,0.08496732026143791,0.08496732026143791,0.0872093023255814,0.0872093023255814,0.021014552515491693,0.08126410835214447,2211.0,0.0
cameo_hard__9deb_E,23,83,57,3479,True,True,20,20,0.4754098360655738,0.4754098360655738,0.4193548387096774,0.4193548387096774,0.2626262626262626,0.2626262626262626,0.09483214841259406,0.28013876843018215,1152.0,0.0
cameo_hard__9deb_E,10,83,57,2580,True,True,15,15,0.4957264957264957,0.4957264957264957,0.4705882352941176,0.4705882352941176,0.16867469879518074,0.16867469879518074,0.12159018326228684,0.28654970760233917,854.0,0.0
cameo_hard__9deb_E,9,83,57,6663,False,True,50,50,0.3820224719101123,0.3820224719101123,0.11235955056179775,0.11235955056179775,0.14414414414414414,0.14414414414414414,0.07195137384189011,0.1733212341197822,2162.0,0.0
cameo_hard__9deb_E,17,83,57,6663,False,True,45,45,0.528,0.528,0.11267605633802817,0.11267605633802817,0.075,0.075,0.09688538019555834,0.24524025385312784,2180.0,0.0
denovo_pdb__9dw2_A,7,126,95,1100,True,True,5,5,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.13496932515337423,0.13496932515337423,0.06339607055905881,0.23013698630136986,365.0,0.0
denovo_pdb__9dw2_A,2,126,95,865,True,True,4,4,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.14545454545454545,0.14545454545454545,0.1063101725353381,0.3554006968641115,286.0,0.0
denovo_pdb__9dw2_A,23,126,95,3292,True,True,13,13,0.3655913978494623,0.3655913978494623,0.3655913978494623,0.3655913978494623,0.3157894736842105,0.3157894736842105,0.10669044692370784,0.28728270814272644,1089.0,0.0
denovo_pdb__9dw2_A,20,126,95,1563,True,True,6,6,0.3489932885906041,0.3489932885906041,0.34224598930481287,0.34224598930481287,0.2989690721649485,0.2989690721649485,0.09791511839072306,0.3159922928709056,517.0,0.0
foldbench100__8ak2_A,1,297,314,3365,True,True,8,8,0.3149350649350649,0.3149350649350649,0.3149350649350649,0.3149350649350649,0.09433962264150944,0.09433962264150944,0.02889146335362173,0.20732797140303844,1117.0,0.0
foldbench100__8ak2_A,13,297,314,4496,True,True,11,11,0.2928176795580111,0.2928176795580111,0.2928176795580111,0.2928176795580111,0.05378973105134474,0.05378973105134474,0.027811234160026704,0.20334448160535118,1493.0,0.0
foldbench100__8ak2_A,21,297,314,3084,True,True,6,6,0.3203463203463203,0.3203463203463203,0.3203463203463203,0.3203463203463203,0.041570438799076216,0.041570438799076216,0.033867191371003955,0.2300194931773879,1026.0,0.0
foldbench100__8ak2_A,20,297,314,1132,True,True,1,1,0.3096960926193922,0.3096960926193922,0.3096960926193922,0.3096960926193922,0.3096960926193922,0.3096960926193922,,0.2838196286472148,377.0,0.0
denovo_pdb__8qzn_A,22,346,283,1088,True,True,2,2,0.4943820224719101,0.4943820224719101,0.4943820224719101,0.4943820224719101,0.30964467005076146,0.30964467005076146,0.21885521885521886,0.5331491712707183,362.0,0.0
denovo_pdb__8qzn_A,5,346,283,1626,True,True,3,3,0.5852842809364548,0.5852842809364548,0.5852842809364548,0.5852842809364548,0.26065162907268175,0.26065162907268175,0.13453637908654167,0.5286506469500925,541.0,0.0
denovo_pdb__8qzn_A,18,346,283,985,True,True,1,1,0.5615763546798029,0.5615763546798029,0.5615763546798029,0.5615763546798029,0.5615763546798029,0.5615763546798029,,0.5213414634146342,326.0,0.0
denovo_pdb__8qzn_A,11,346,283,1211,True,True,2,2,0.5148861646234676,0.5148861646234676,0.5148861646234676,0.5148861646234676,0.2626262626262626,0.2626262626262626,0.15895953757225434,0.49379652605459057,401.0,0.0
denovo_pdb__7hjs_A,0,126,90,1337,True,True,5,5,0.6497461928934011,0.6497461928934011,0.6497461928934011,0.6497461928934011,0.19672131147540983,0.19672131147540983,0.1772911571305606,0.45045045045045046,444.0,0.0
denovo_pdb__7hjs_A,20,126,90,618,True,True,3,3,0.4559585492227979,0.4559585492227979,0.4559585492227979,0.4559585492227979,0.3428571428571429,0.3428571428571429,0.04236239950525665,0.36585365853658536,205.0,0.0
