dataset,stem,K,comparison,value,reference,delta
foldbench_monomer,8b5w_A,5,geometric_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,5,geometric_with_pooled_vs_pooled,0.1621621621621621,0.1594594594594594,0.002702702702702675
foldbench_monomer,8b5w_A,10,geometric_vs_blind,0.0513513513513513,0.059999999999999956,-0.008648648648648657
foldbench_monomer,8b5w_A,10,geometric_vs_pooled,0.0513513513513513,0.1594594594594594,-0.10810810810810811
foldbench_monomer,8b5w_A,10,geometric_with_pooled_vs_pooled,0.1594594594594594,0.1594594594594594,0.0
foldbench_monomer,8b61_A,5,geometric_vs_blind,0.4339622641509434,0.3915094339622641,0.04245283018867929
foldbench_monomer,8b61_A,5,geometric_vs_pooled,0.4339622641509434,0.4481132075471698,-0.014150943396226412
foldbench_monomer,8b61_A,5,geometric_with_pooled_vs_pooled,0.4339622641509434,0.4481132075471698,-0.014150943396226412
foldbench_monomer,8b61_A,10,geometric_vs_blind,0.3820754716981132,0.32877358490566033,0.053301886792452846
foldbench_monomer,8b61_A,10,geometric_vs_pooled,0.3820754716981132,0.4481132075471698,-0.06603773584905664
foldbench_monomer,8b61_A,10,geometric_with_pooled_vs_pooled,0.3820754716981132,0.4481132075471698,-0.06603773584905664
foldbench_monomer,8b6a_A,5,geometric_vs_blind,0.4666666666666667,0.5333333333333334,-0.06666666666666676
foldbench_monomer,8b6a_A,5,geometric_vs_pooled,0.4666666666666667,0.6153846153846154,-0.14871794871794874
foldbench_monomer,8b6a_A,5,geometric_with_pooled_vs_pooled,0.4666666666666667,0.6153846153846154,-0.14871794871794874
foldbench_monomer,8b6a_A,10,geometric_vs_blind,0.5794871794871795,0.5117948717948717,0.06769230769230783
foldbench_monomer,8b6a_A,10,geometric_vs_pooled,0.5794871794871795,0.6153846153846154,-0.03589743589743588
foldbench_monomer,8b6a_A,10,geometric_with_pooled_vs_pooled,0.6153846153846154,0.6153846153846154,0.0
foldbench_monomer,8b6e_A,5,geometric_vs_blind,0.7272727272727273,0.740909090909091,-0.013636363636363669
foldbench_monomer,8b6e_A,5,geometric_vs_pooled,0.7272727272727273,0.7954545454545454,-0.06818181818181812
foldbench_monomer,8b6e_A,5,geometric_with_pooled_vs_pooled,0.7954545454545454,0.7954545454545454,0.0
foldbench_monomer,8b6e_A,10,geometric_vs_blind,0.7727272727272727,0.6522727272727272,0.12045454545454548
foldbench_monomer,8b6e_A,10,geometric_vs_pooled,0.7727272727272727,0.7954545454545454,-0.022727272727272707
foldbench_monomer,8b6e_A,10,geometric_with_pooled_vs_pooled,0.7954545454545454,0.7954545454545454,0.0
foldbench_monomer,8baq_A,5,geometric_vs_blind,0.4473684210526316,0.40210526315789463,0.04526315789473695
foldbench_monomer,8baq_A,5,geometric_vs_pooled,0.4473684210526316,0.4631578947368421,-0.01578947368421052
foldbench_monomer,8baq_A,5,geometric_with_pooled_vs_pooled,0.4473684210526316,0.4631578947368421,-0.01578947368421052
foldbench_monomer,8baq_A,10,geometric_vs_blind,0.331578947368421,0.36421052631578943,-0.032631578947368456
foldbench_monomer,8baq_A,10,geometric_vs_pooled,0.331578947368421,0.4631578947368421,-0.13157894736842113
foldbench_monomer,8baq_A,10,geometric_with_pooled_vs_pooled,0.331578947368421,0.4631578947368421,-0.13157894736842113
foldbench_monomer,8bau_A,5,geometric_vs_blind,0.5215311004784688,0.5263157894736842,-0.004784688995215336
foldbench_monomer,8bau_A,5,geometric_vs_pooled,0.5215311004784688,0.6794258373205742,-0.1578947368421053
foldbench_monomer,8bau_A,5,geometric_with_pooled_vs_pooled,0.5215311004784688,0.6794258373205742,-0.1578947368421053
foldbench_monomer,8bau_A,10,geometric_vs_blind,0.5933014354066986,0.3918660287081339,0.20143540669856463
foldbench_monomer,8bau_A,10,geometric_vs_pooled,0.5933014354066986,0.6794258373205742,-0.0861244019138756
foldbench_monomer,8bau_A,10,geometric_with_pooled_vs_pooled,0.5933014354066986,0.6794258373205742,-0.0861244019138756
foldbench_monomer,8bfy_A,5,geometric_vs_blind,0.6016713091922006,0.6027855153203342,-0.0011142061281336213
foldbench_monomer,8bfy_A,5,geometric_vs_pooled,0.6016713091922006,0.6267409470752089,-0.02506963788300831
foldbench_monomer,8bfy_A,5,geometric_with_pooled_vs_pooled,0.6016713091922006,0.6267409470752089,-0.02506963788300831
foldbench_monomer,8bfy_A,10,geometric_vs_blind,0.5543175487465181,0.5565459610027855,-0.0022284122562674646
foldbench_monomer,8bfy_A,10,geometric_vs_pooled,0.5543175487465181,0.6267409470752089,-0.07242339832869082
foldbench_monomer,8bfy_A,10,geometric_with_pooled_vs_pooled,0.5543175487465181,0.6267409470752089,-0.07242339832869082
foldbench_monomer,8bgb_A,5,geometric_vs_blind,0.7623762376237624,0.7584158415841584,0.003960396039603964
foldbench_monomer,8bgb_A,5,geometric_vs_pooled,0.7623762376237624,0.7821782178217822,-0.01980198019801982
foldbench_monomer,8bgb_A,5,geometric_with_pooled_vs_pooled,0.7623762376237624,0.7821782178217822,-0.01980198019801982
foldbench_monomer,8bgb_A,10,geometric_vs_blind,0.4554455445544554,0.6623762376237623,-0.2069306930693069
foldbench_monomer,8bgb_A,10,geometric_vs_pooled,0.4554455445544554,0.7821782178217822,-0.3267326732673268
foldbench_monomer,8bgb_A,10,geometric_with_pooled_vs_pooled,0.4554455445544554,0.7821782178217822,-0.3267326732673268
foldbench_monomer,8bke_A,5,geometric_vs_blind,0.4878542510121457,0.5186234817813765,-0.030769230769230826
foldbench_monomer,8bke_A,5,geometric_vs_pooled,0.4878542510121457,0.6619433198380567,-0.17408906882591096
foldbench_monomer,8bke_A,5,geometric_with_pooled_vs_pooled,0.6619433198380567,0.6619433198380567,0.0
foldbench_monomer,8bke_A,10,geometric_vs_blind,0.5587044534412956,0.5082995951417003,0.05040485829959529
foldbench_monomer,8bke_A,10,geometric_vs_pooled,0.5587044534412956,0.6619433198380567,-0.10323886639676105
foldbench_monomer,8bke_A,10,geometric_with_pooled_vs_pooled,0.6619433198380567,0.6619433198380567,0.0
foldbench_monomer,8bsb_A,5,geometric_vs_blind,0.3478260869565217,0.43826086956521737,-0.0904347826086957
foldbench_monomer,8bsb_A,5,geometric_vs_pooled,0.3478260869565217,0.6956521739130435,-0.3478260869565218
foldbench_monomer,8bsb_A,5,geometric_with_pooled_vs_pooled,0.6956521739130435,0.6956521739130435,0.0
foldbench_monomer,8bsb_A,10,geometric_vs_blind,0.2,0.33304347826086955,-0.13304347826086954
foldbench_monomer,8bsb_A,10,geometric_vs_pooled,0.2,0.6956521739130435,-0.49565217391304345
foldbench_monomer,8bsb_A,10,geometric_with_pooled_vs_pooled,0.6956521739130435,0.6956521739130435,0.0
foldbench_monomer,8bux_A,5,geometric_vs_blind,0.1041666666666666,0.045833333333333295,0.058333333333333307
foldbench_monomer,8bux_A,5,geometric_vs_pooled,0.1041666666666666,0.1083333333333333,-0.0041666666666666935
foldbench_monomer,8bux_A,5,geometric_with_pooled_vs_pooled,0.1041666666666666,0.1083333333333333,-0.0041666666666666935
foldbench_monomer,8bux_A,10,geometric_vs_blind,0.0541666666666666,0.04124999999999995,0.012916666666666646
foldbench_monomer,8bux_A,10,geometric_vs_pooled,0.0541666666666666,0.1083333333333333,-0.054166666666666696
foldbench_monomer,8bux_A,10,geometric_with_pooled_vs_pooled,0.0541666666666666,0.1083333333333333,-0.054166666666666696
foldbench_monomer,8c4d_A,5,geometric_vs_blind,0.5589519650655022,0.5109170305676856,0.048034934497816595
foldbench_monomer,8c4d_A,5,geometric_vs_pooled,0.5589519650655022,0.5720524017467249,-0.013100436681222738
foldbench_monomer,8c4d_A,5,geometric_with_pooled_vs_pooled,0.5720524017467249,0.5720524017467249,0.0
foldbench_monomer,8c4d_A,10,geometric_vs_blind,0.5633187772925764,0.5144104803493451,0.04890829694323129
foldbench_monomer,8c4d_A,10,geometric_vs_pooled,0.5633187772925764,0.5720524017467249,-0.008733624454148492
foldbench_monomer,8c4d_A,10,geometric_with_pooled_vs_pooled,0.5633187772925764,0.5720524017467249,-0.008733624454148492
foldbench_monomer,8c4y_A,5,geometric_vs_blind,0.7131367292225201,0.6873994638069705,0.02573726541554966
foldbench_monomer,8c4y_A,5,geometric_vs_pooled,0.7131367292225201,0.7292225201072386,-0.01608579088471851
foldbench_monomer,8c4y_A,5,geometric_with_pooled_vs_pooled,0.7131367292225201,0.7292225201072386,-0.01608579088471851
foldbench_monomer,8c4y_A,10,geometric_vs_blind,0.6890080428954424,0.6335120643431635,0.055495978552278835
foldbench_monomer,8c4y_A,10,geometric_vs_pooled,0.6890080428954424,0.7292225201072386,-0.04021447721179627
foldbench_monomer,8c4y_A,10,geometric_with_pooled_vs_pooled,0.6890080428954424,0.7292225201072386,-0.04021447721179627
foldbench_monomer,8cba_A,5,geometric_vs_blind,0.1918367346938775,0.10612244897959178,0.08571428571428572
foldbench_monomer,8cba_A,5,geometric_vs_pooled,0.1918367346938775,0.2,-0.008163265306122519
foldbench_monomer,8cba_A,5,geometric_with_pooled_vs_pooled,0.2,0.2,0.0
foldbench_monomer,8cba_A,10,geometric_vs_blind,0.1346938775510204,0.09469387755102039,0.04000000000000002
foldbench_monomer,8cba_A,10,geometric_vs_pooled,0.1346938775510204,0.2,-0.0653061224489796
foldbench_monomer,8cba_A,10,geometric_with_pooled_vs_pooled,0.2,0.2,0.0
foldbench_monomer,8ci9_A,5,geometric_vs_blind,0.4658753709198813,0.4629080118694362,0.0029673590504450953
foldbench_monomer,8ci9_A,5,geometric_vs_pooled,0.4658753709198813,0.5934718100890207,-0.12759643916913943
foldbench_monomer,8ci9_A,5,geometric_with_pooled_vs_pooled,0.5934718100890207,0.5934718100890207,0.0
foldbench_monomer,8ci9_A,10,geometric_vs_blind,0.4154302670623145,0.3940652818991098,0.02136498516320473
foldbench_monomer,8ci9_A,10,geometric_vs_pooled,0.4154302670623145,0.5934718100890207,-0.17804154302670622
foldbench_monomer,8ci9_A,10,geometric_with_pooled_vs_pooled,0.5934718100890207,0.5934718100890207,0.0
foldbench_monomer,8cih_A,5,geometric_vs_blind,0.3227848101265823,0.21645569620253163,0.10632911392405064
foldbench_monomer,8cih_A,5,geometric_vs_pooled,0.3227848101265823,0.3481012658227848,-0.0253164556962025
foldbench_monomer,8cih_A,5,geometric_with_pooled_vs_pooled,0.3227848101265823,0.3481012658227848,-0.0253164556962025
foldbench_monomer,8cih_A,10,geometric_vs_blind,0.1772151898734177,0.1443037974683544,0.0329113924050633
foldbench_monomer,8cih_A,10,geometric_vs_pooled,0.1772151898734177,0.3481012658227848,-0.17088607594936708
foldbench_monomer,8cih_A,10,geometric_with_pooled_vs_pooled,0.1772151898734177,0.3481012658227848,-0.17088607594936708
foldbench_monomer,8cpk_A,5,geometric_vs_blind,0.6317280453257791,0.5569405099150142,0.07478753541076488
foldbench_monomer,8cpk_A,5,geometric_vs_pooled,0.6317280453257791,0.6175637393767706,0.014164305949008527
foldbench_monomer,8cpk_A,5,geometric_with_pooled_vs_pooled,0.6317280453257791,0.6175637393767706,0.014164305949008527
foldbench_monomer,8cpk_A,10,geometric_vs_blind,0.5325779036827195,0.5337110481586402,-0.001133144475920722
foldbench_monomer,8cpk_A,10,geometric_vs_pooled,0.5325779036827195,0.6175637393767706,-0.08498583569405105
foldbench_monomer,8cpk_A,10,geometric_with_pooled_vs_pooled,0.5325779036827195,0.6175637393767706,-0.08498583569405105
foldbench_monomer,8cpn_A,5,geometric_vs_blind,0.2916666666666667,0.3071428571428571,-0.015476190476190421
foldbench_monomer,8cpn_A,5,geometric_vs_pooled,0.2916666666666667,0.3154761904761904,-0.023809523809523725
foldbench_monomer,8cpn_A,5,geometric_with_pooled_vs_pooled,0.2916666666666667,0.3154761904761904,-0.023809523809523725
foldbench_monomer,8cpn_A,10,geometric_vs_blind,0.2559523809523809,0.25059523809523804,0.005357142857142838
foldbench_monomer,8cpn_A,10,geometric_vs_pooled,0.2559523809523809,0.3154761904761904,-0.059523809523809534
foldbench_monomer,8cpn_A,10,geometric_with_pooled_vs_pooled,0.2559523809523809,0.3154761904761904,-0.059523809523809534
foldbench_monomer,8d2z_A,5,geometric_vs_blind,0.6474358974358975,0.6326923076923078,0.014743589743589691
foldbench_monomer,8d2z_A,5,geometric_vs_pooled,0.6474358974358975,0.6826923076923077,-0.03525641025641024
foldbench_monomer,8d2z_A,5,geometric_with_pooled_vs_pooled,0.6474358974358975,0.6826923076923077,-0.03525641025641024
foldbench_monomer,8d2z_A,10,geometric_vs_blind,0.6602564102564102,0.6080128205128206,0.05224358974358967
foldbench_monomer,8d2z_A,10,geometric_vs_pooled,0.6602564102564102,0.6826923076923077,-0.022435897435897467
foldbench_monomer,8d2z_A,10,geometric_with_pooled_vs_pooled,0.6602564102564102,0.6826923076923077,-0.022435897435897467
foldbench_monomer,8daj_A,5,geometric_vs_blind,0.6822742474916388,0.5966555183946488,0.08561872909698998
foldbench_monomer,8daj_A,5,geometric_vs_pooled,0.6822742474916388,0.6822742474916388,0.0
foldbench_monomer,8daj_A,5,geometric_with_pooled_vs_pooled,0.6822742474916388,0.6822742474916388,0.0
foldbench_monomer,8daj_A,10,geometric_vs_blind,0.6588628762541806,0.6113712374581939,0.047491638795986724
foldbench_monomer,8daj_A,10,geometric_vs_pooled,0.6588628762541806,0.6822742474916388,-0.02341137123745818
foldbench_monomer,8daj_A,10,geometric_with_pooled_vs_pooled,0.6588628762541806,0.6822742474916388,-0.02341137123745818
foldbench_monomer,8dez_A,5,geometric_vs_blind,0.2472527472527472,0.16373626373626368,0.08351648351648353
foldbench_monomer,8dez_A,5,geometric_vs_pooled,0.2472527472527472,0.2417582417582417,0.005494505494505503
foldbench_monomer,8dez_A,5,geometric_with_pooled_vs_pooled,0.2472527472527472,0.2417582417582417,0.005494505494505503
foldbench_monomer,8dez_A,10,geometric_vs_blind,0.1263736263736263,0.14010989010989006,-0.013736263736263743
foldbench_monomer,8dez_A,10,geometric_vs_pooled,0.1263736263736263,0.2417582417582417,-0.11538461538461539
foldbench_monomer,8dez_A,10,geometric_with_pooled_vs_pooled,0.2417582417582417,0.2417582417582417,0.0
foldbench_monomer,8dge_A,5,geometric_vs_blind,0.5284463894967177,0.4945295404814004,0.03391684901531733
foldbench_monomer,8dge_A,5,geometric_vs_pooled,0.5284463894967177,0.5361050328227571,-0.007658643326039383
foldbench_monomer,8dge_A,5,geometric_with_pooled_vs_pooled,0.5284463894967177,0.5361050328227571,-0.007658643326039383
foldbench_monomer,8dge_A,10,geometric_vs_blind,0.5404814004376368,0.4133479212253829,0.12713347921225393
foldbench_monomer,8dge_A,10,geometric_vs_pooled,0.5404814004376368,0.5361050328227571,0.004376367614879695
foldbench_monomer,8dge_A,10,geometric_with_pooled_vs_pooled,0.5404814004376368,0.5361050328227571,0.004376367614879695
foldbench_monomer,8dhj_A,5,geometric_vs_blind,0.7078651685393258,0.7235955056179776,-0.01573033707865179
foldbench_monomer,8dhj_A,5,geometric_vs_pooled,0.7078651685393258,0.7415730337078652,-0.03370786516853941
foldbench_monomer,8dhj_A,5,geometric_with_pooled_vs_pooled,0.7078651685393258,0.7415730337078652,-0.03370786516853941
foldbench_monomer,8dhj_A,10,geometric_vs_blind,0.7565543071161048,0.7056179775280899,0.05093632958801497
foldbench_monomer,8dhj_A,10,geometric_vs_pooled,0.7565543071161048,0.7415730337078652,0.014981273408239626
foldbench_monomer,8dhj_A,10,geometric_with_pooled_vs_pooled,0.7565543071161048,0.7415730337078652,0.014981273408239626
foldbench_monomer,8dmu_A,5,geometric_vs_blind,0.1471103327495621,0.07250437828371273,0.07460595446584936
foldbench_monomer,8dmu_A,5,geometric_vs_pooled,0.1471103327495621,0.1436077057793345,0.0035026269702276014
foldbench_monomer,8dmu_A,5,geometric_with_pooled_vs_pooled,0.1471103327495621,0.1436077057793345,0.0035026269702276014
foldbench_monomer,8dmu_A,10,geometric_vs_blind,0.0455341506129597,0.05569176882661993,-0.010157618213660229
foldbench_monomer,8dmu_A,10,geometric_vs_pooled,0.0455341506129597,0.1436077057793345,-0.09807355516637478
foldbench_monomer,8dmu_A,10,geometric_with_pooled_vs_pooled,0.1436077057793345,0.1436077057793345,0.0
foldbench_monomer,8dp9_A,5,geometric_vs_blind,0.541095890410959,0.667123287671233,-0.126027397260274
foldbench_monomer,8dp9_A,5,geometric_vs_pooled,0.541095890410959,0.6986301369863014,-0.15753424657534243
foldbench_monomer,8dp9_A,5,geometric_with_pooled_vs_pooled,0.6986301369863014,0.6986301369863014,0.0
foldbench_monomer,8dp9_A,10,geometric_vs_blind,0.6575342465753424,0.6417808219178082,0.015753424657534265
foldbench_monomer,8dp9_A,10,geometric_vs_pooled,0.6575342465753424,0.6986301369863014,-0.04109589041095896
foldbench_monomer,8dp9_A,10,geometric_with_pooled_vs_pooled,0.6986301369863014,0.6986301369863014,0.0
foldbench_monomer,8dqd_A,5,geometric_vs_blind,0.6784810126582278,0.6916455696202531,-0.013164556962025342
foldbench_monomer,8dqd_A,5,geometric_vs_pooled,0.6784810126582278,0.6987341772151898,-0.020253164556962022
foldbench_monomer,8dqd_A,5,geometric_with_pooled_vs_pooled,0.6784810126582278,0.6987341772151898,-0.020253164556962022
foldbench_monomer,8dqd_A,10,geometric_vs_blind,0.6708860759493671,0.6929113924050633,-0.022025316455696164
foldbench_monomer,8dqd_A,10,geometric_vs_pooled,0.6708860759493671,0.6987341772151898,-0.02784810126582271
foldbench_monomer,8dqd_A,10,geometric_with_pooled_vs_pooled,0.6708860759493671,0.6987341772151898,-0.02784810126582271
foldbench_monomer,8dx0_A,5,geometric_vs_blind,0.7407407407407407,0.7703703703703704,-0.029629629629629672
foldbench_monomer,8dx0_A,5,geometric_vs_pooled,0.7407407407407407,0.7777777777777778,-0.03703703703703709
foldbench_monomer,8dx0_A,5,geometric_with_pooled_vs_pooled,0.7777777777777778,0.7777777777777778,0.0
foldbench_monomer,8dx0_A,10,geometric_vs_blind,0.762962962962963,0.754074074074074,0.008888888888888946
foldbench_monomer,8dx0_A,10,geometric_vs_pooled,0.762962962962963,0.7777777777777778,-0.014814814814814836
foldbench_monomer,8dx0_A,10,geometric_with_pooled_vs_pooled,0.762962962962963,0.7777777777777778,-0.014814814814814836
foldbench_monomer,8e0r_A,5,geometric_vs_blind,0.1854838709677419,0.09758064516129028,0.08790322580645163
foldbench_monomer,8e0r_A,5,geometric_vs_pooled,0.1854838709677419,0.1935483870967742,-0.008064516129032279
foldbench_monomer,8e0r_A,5,geometric_with_pooled_vs_pooled,0.1935483870967742,0.1935483870967742,0.0
foldbench_monomer,8e0r_A,10,geometric_vs_blind,0.0282258064516129,0.07520161290322576,-0.04697580645161286
foldbench_monomer,8e0r_A,10,geometric_vs_pooled,0.0282258064516129,0.1935483870967742,-0.16532258064516128
foldbench_monomer,8e0r_A,10,geometric_with_pooled_vs_pooled,0.0282258064516129,0.1935483870967742,-0.16532258064516128
foldbench_monomer,8e5h_A,5,geometric_vs_blind,0.5465116279069767,0.46569767441860466,0.08081395348837206
foldbench_monomer,8e5h_A,5,geometric_vs_pooled,0.5465116279069767,0.5290697674418605,0.0174418604651162
foldbench_monomer,8e5h_A,5,geometric_with_pooled_vs_pooled,0.5465116279069767,0.5290697674418605,0.0174418604651162
foldbench_monomer,8e5h_A,10,geometric_vs_blind,0.2965116279069767,0.38052325581395346,-0.08401162790697675
foldbench_monomer,8e5h_A,10,geometric_vs_pooled,0.2965116279069767,0.5290697674418605,-0.2325581395348838
foldbench_monomer,8e5h_A,10,geometric_with_pooled_vs_pooled,0.2965116279069767,0.5290697674418605,-0.2325581395348838
foldbench_monomer,8eb9_A,5,geometric_vs_blind,0.2112676056338028,0.1295774647887324,0.08169014084507042
foldbench_monomer,8eb9_A,5,geometric_vs_pooled,0.2112676056338028,0.2253521126760563,-0.014084507042253475
foldbench_monomer,8eb9_A,5,geometric_with_pooled_vs_pooled,0.2112676056338028,0.2253521126760563,-0.014084507042253475
